plant,plant_types,sourcing_vendor,material,brand,sub_brand,product_type,product_subtype,window_tag,customer,ship_to_customer,key_account,key_account_grouper,country
Plant_421,Plant_Type_2,Vendor_15,MAT000452,Brand_4698,Sub_Brand_142,Product_Type_1238,Product_SubType_1238-4,WindowQ3,Customer_6900,ShipToCustomer_557,Key_Account_350,Region_19,Country_8
Plant_37,Plant_Type_2,Vendor_832,MAT000983,Brand_750,Sub_Brand_27,Product_Type_268,Product_SubType_268-6,WindowQ1,Customer_2022,ShipToCustomer_278,Key_Account_165,Region_32,Country_15
Plant_235,Plant_Type_3,Vendor_664,MAT000285,Brand_2326,Sub_Brand_28,Product_Type_268,Product_SubType_268-4,Null,Customer_5282,ShipToCustomer_646,Key_Account_254,Region_26,Country_11
Plant_630,Plant_Type_4,Vendor_633,MAT001975,Brand_1356,Sub_Brand_19,Product_Type_774,Product_SubType_774-2,Null,Customer_4721,ShipToCustomer_888,Key_Account_185,Region_8,Country_9
Plant_205,Plant_Type_1,Vendor_191,MAT002469,Brand_7894,Sub_Brand_43,Product_Type_362,Product_SubType_362-6,WindowQ3,Customer_53,ShipToCustomer_540,Key_Account_370,Region_34,Country_14
Plant_285,Plant_Type_4,Vendor_563,MAT002978,Brand_6933,Sub_Brand_137,Product_Type_1110,Product_SubType_1110-6,WindowQ1,Customer_212,ShipToCustomer_817,Key_Account_226,Region_49,Country_5
Plant_731,Plant_Type_4,Vendor_696,MAT002220,Brand_7810,Sub_Brand_111,Product_Type_534,Product_SubType_534-2,WindowQ4,Customer_5153,ShipToCustomer_707,Key_Account_35,Region_27,Country_8
Plant_178,Plant_Type_3,Vendor_207,MAT000685,Brand_6656,Sub_Brand_2,Product_Type_253,Product_SubType_253-1,WindowQ2,Customer_5363,ShipToCustomer_766,Key_Account_381,Region_49,Country_5
Plant_439,Plant_Type_3,Vendor_912,MAT001846,Brand_5359,Sub_Brand_104,Product_Type_376,Product_SubType_376-3,WindowQ1,Customer_6726,ShipToCustomer_952,Key_Account_313,Region_40,Country_10
Plant_401,Plant_Type_4,Vendor_951,MAT002225,Brand_1776,Sub_Brand_110,Product_Type_2,Product_SubType_2-1,WindowQ2,Customer_560,ShipToCustomer_136,Key_Account_315,Region_27,Country_15
Plant_502,Plant_Type_4,Vendor_484,MAT002363,Brand_3218,Sub_Brand_31,Product_Type_289,Product_SubType_289-4,Null,Customer_5388,ShipToCustomer_356,Key_Account_32,Region_12,Country_5
Plant_483,Plant_Type_1,Vendor_356,MAT001416,Brand_4342,Sub_Brand_83,Product_Type_749,Product_SubType_749-2,WindowQ2,Customer_4906,ShipToCustomer_846,Key_Account_165,Region_32,Country_11
Plant_419,Plant_Type_1,Vendor_752,MAT000557,Brand_398,Sub_Brand_53,Product_Type_1357,Product_SubType_1357-6,WindowQ3,Customer_6553,ShipToCustomer_490,Key_Account_217,Region_6,Country_12
Plant_93,Plant_Type_4,Vendor_142,MAT001152,Brand_5638,Sub_Brand_84,Product_Type_853,Product_SubType_853-1,WindowQ3,Customer_3254,ShipToCustomer_132,Key_Account_276,Region_3,Country_8
Plant_461,Plant_Type_3,Vendor_768,MAT000838,Brand_1186,Sub_Brand_60,Product_Type_646,Product_SubType_646-2,WindowQ4,Customer_7621,ShipToCustomer_80,Key_Account_229,Region_29,Country_3
Plant_21,Plant_Type_4,Vendor_88,MAT002248,Brand_1057,Sub_Brand_126,Product_Type_1484,Product_SubType_1484-5,WindowQ2,Customer_4346,ShipToCustomer_827,Key_Account_329,Region_26,Country_5
Plant_265,Plant_Type_2,Vendor_236,MAT002168,Brand_4092,Sub_Brand_136,Product_Type_1100,Product_SubType_1100-2,WindowQ2,Customer_1274,ShipToCustomer_693,Key_Account_108,Region_14,Country_15
Plant_748,Plant_Type_2,Vendor_770,MAT001050,Brand_3258,Sub_Brand_107,Product_Type_1048,Product_SubType_1048-1,WindowQ3,Customer_6171,ShipToCustomer_793,Key_Account_338,Region_11,Country_7
Plant_544,Plant_Type_4,Vendor_612,MAT001445,Brand_686,Sub_Brand_8,Product_Type_1361,Product_SubType_1361-2,WindowQ2,Customer_5193,ShipToCustomer_978,Key_Account_152,Region_9,Country_1
Plant_585,Plant_Type_4,Vendor_593,MAT002935,Brand_6778,Sub_Brand_148,Product_Type_139,Product_SubType_139-2,Null,Customer_4216,ShipToCustomer_386,Key_Account_74,Region_13,Country_9
Plant_136,Plant_Type_1,Vendor_814,MAT001711,Brand_6605,Sub_Brand_54,Product_Type_1397,Product_SubType_1397-4,WindowQ2,Customer_7085,ShipToCustomer_987,Key_Account_141,Region_2,Country_1
Plant_797,Plant_Type_3,Vendor_212,MAT001011,Brand_4540,Sub_Brand_98,Product_Type_605,Product_SubType_605-3,WindowQ1,Customer_6364,ShipToCustomer_129,Key_Account_236,Region_29,Country_2
Plant_21,Plant_Type_4,Vendor_736,MAT000689,Brand_5177,Sub_Brand_2,Product_Type_1416,Product_SubType_1416-4,WindowQ2,Customer_7978,ShipToCustomer_470,Key_Account_350,Region_19,Country_3
Plant_36,Plant_Type_1,Vendor_99,MAT002217,Brand_7307,Sub_Brand_130,Product_Type_505,Product_SubType_505-3,WindowQ3,Customer_7657,ShipToCustomer_409,Key_Account_259,Region_4,Country_4
Plant_35,Plant_Type_1,Vendor_376,MAT001833,Brand_4850,Sub_Brand_66,Product_Type_644,Product_SubType_644-2,WindowQ1,Customer_7085,ShipToCustomer_987,Key_Account_141,Region_2,Country_1
Plant_251,Plant_Type_1,Vendor_316,MAT003000,Brand_222,Sub_Brand_98,Product_Type_79,Product_SubType_79-1,WindowQ4,Customer_6713,ShipToCustomer_900,Key_Account_333,Region_24,Country_8
Plant_217,Plant_Type_3,Vendor_727,MAT000900,Brand_3907,Sub_Brand_13,Product_Type_194,Product_SubType_194-2,WindowQ3,Customer_3670,ShipToCustomer_617,Key_Account_337,Region_40,Country_9
Plant_653,Plant_Type_3,Vendor_386,MAT002173,Brand_6628,Sub_Brand_58,Product_Type_273,Product_SubType_273-3,WindowQ3,Customer_5588,ShipToCustomer_535,Key_Account_108,Region_14,Country_13
Plant_707,Plant_Type_4,Vendor_532,MAT000790,Brand_3413,Sub_Brand_64,Product_Type_1155,Product_SubType_1155-1,WindowQ4,Customer_4893,ShipToCustomer_661,Key_Account_232,Region_2,Country_9
Plant_447,Plant_Type_2,Vendor_862,MAT002672,Brand_1054,Sub_Brand_94,Product_Type_431,Product_SubType_431-3,WindowQ1,Customer_3592,ShipToCustomer_564,Key_Account_265,Region_22,Country_2
Plant_575,Plant_Type_3,Vendor_342,MAT002005,Brand_7553,Sub_Brand_64,Product_Type_737,Product_SubType_737-3,WindowQ1,Customer_6963,ShipToCustomer_906,Key_Account_158,Region_25,Country_11
Plant_75,Plant_Type_2,Vendor_137,MAT000761,Brand_7647,Sub_Brand_116,Product_Type_408,Product_SubType_408-5,WindowQ3,Customer_7274,ShipToCustomer_569,Key_Account_33,Region_16,Country_9
Plant_681,Plant_Type_1,Vendor_858,MAT001102,Brand_5580,Sub_Brand_89,Product_Type_174,Product_SubType_174-1,WindowQ1,Customer_2064,ShipToCustomer_591,Key_Account_110,Region_46,Country_3
Plant_17,Plant_Type_1,Vendor_689,MAT002488,Brand_3578,Sub_Brand_143,Product_Type_1009,Product_SubType_1009-2,WindowQ1,Customer_3107,ShipToCustomer_382,Key_Account_88,Region_35,Country_14
Plant_395,Plant_Type_3,Vendor_890,MAT001370,Brand_6039,Sub_Brand_128,Product_Type_774,Product_SubType_774-2,WindowQ4,Customer_289,ShipToCustomer_424,Key_Account_159,Region_45,Country_6
Plant_378,Plant_Type_1,Vendor_320,MAT002096,Brand_2969,Sub_Brand_66,Product_Type_942,Product_SubType_942-6,WindowQ1,Customer_4972,ShipToCustomer_795,Key_Account_113,Region_1,Country_7
Plant_437,Plant_Type_4,Vendor_619,MAT001573,Brand_2236,Sub_Brand_52,Product_Type_1413,Product_SubType_1413-2,WindowQ4,Customer_3029,ShipToCustomer_782,Key_Account_220,Region_36,Country_10
Plant_114,Plant_Type_2,Vendor_553,MAT000049,Brand_52,Sub_Brand_40,Product_Type_98,Product_SubType_98-5,WindowQ1,Customer_2034,ShipToCustomer_857,Key_Account_313,Region_40,Country_8
Plant_446,Plant_Type_3,Vendor_814,MAT002224,Brand_5469,Sub_Brand_108,Product_Type_319,Product_SubType_319-4,Null,Customer_1843,ShipToCustomer_684,Key_Account_39,Region_8,Country_5
Plant_169,Plant_Type_3,Vendor_23,MAT000366,Brand_2093,Sub_Brand_91,Product_Type_959,Product_SubType_959-7,WindowQ1,Customer_302,ShipToCustomer_803,Key_Account_264,Region_20,Country_5
Plant_652,Plant_Type_1,Vendor_355,MAT001907,Brand_2430,Sub_Brand_31,Product_Type_9,Product_SubType_9-2,WindowQ2,Customer_4972,ShipToCustomer_795,Key_Account_113,Region_1,Country_7
Plant_298,Plant_Type_2,Vendor_613,MAT000321,Brand_1115,Sub_Brand_81,Product_Type_844,Product_SubType_844-1,WindowQ2,Customer_3687,ShipToCustomer_13,Key_Account_347,Region_8,Country_9
Plant_280,Plant_Type_1,Vendor_761,MAT000090,Brand_1398,Sub_Brand_42,Product_Type_1365,Product_SubType_1365-3,WindowQ3,Customer_3948,ShipToCustomer_394,Key_Account_129,Region_15,Country_2
Plant_398,Plant_Type_1,Vendor_78,MAT002989,Brand_236,Sub_Brand_37,Product_Type_9,Product_SubType_9-1,WindowQ2,Customer_3463,ShipToCustomer_379,Key_Account_349,Special,Country_7
Plant_94,Plant_Type_2,Vendor_29,MAT000352,Brand_3749,Sub_Brand_95,Product_Type_84,Product_SubType_84-3,WindowQ4,Customer_1264,ShipToCustomer_336,Key_Account_397,Region_36,Country_5
Plant_373,Plant_Type_3,Vendor_557,MAT000655,Brand_2514,Sub_Brand_69,Product_Type_621,Product_SubType_621-1,WindowQ4,Customer_7786,ShipToCustomer_435,Key_Account_119,Region_50,Country_2
Plant_555,Plant_Type_3,Vendor_736,MAT000860,Brand_315,Sub_Brand_2,Product_Type_1200,Product_SubType_1200-2,Null,Customer_4576,ShipToCustomer_929,Key_Account_384,Region_49,Country_13
Plant_218,Plant_Type_2,Vendor_528,MAT001898,Brand_5783,Sub_Brand_137,Product_Type_625,Product_SubType_625-3,WindowQ3,Customer_3950,ShipToCustomer_940,Key_Account_292,Region_7,Country_7
Plant_657,Plant_Type_2,Vendor_198,MAT002740,Brand_5559,Sub_Brand_63,Product_Type_940,Product_SubType_940-3,Null,Customer_4123,ShipToCustomer_807,Key_Account_114,Region_9,Country_14
Plant_776,Plant_Type_1,Vendor_932,MAT000470,Brand_3778,Sub_Brand_16,Product_Type_295,Product_SubType_295-3,WindowQ2,Customer_7085,ShipToCustomer_987,Key_Account_141,Region_2,Country_1
Plant_556,Plant_Type_4,Vendor_115,MAT001888,Brand_3164,Sub_Brand_61,Product_Type_1197,Product_SubType_1197-2,WindowQ3,Customer_5828,ShipToCustomer_177,Key_Account_6,Region_28,Country_6
Plant_539,Plant_Type_4,Vendor_452,MAT002818,Brand_7326,Sub_Brand_35,Product_Type_1119,Product_SubType_1119-1,WindowQ2,Customer_2160,ShipToCustomer_200,Key_Account_231,Region_20,Country_3
Plant_422,Plant_Type_3,Vendor_454,MAT002779,Brand_5925,Sub_Brand_31,Product_Type_105,Product_SubType_105-3,WindowQ1,Customer_5850,ShipToCustomer_875,Key_Account_126,Region_22,Country_8
Plant_295,Plant_Type_1,Vendor_487,MAT000999,Brand_599,Sub_Brand_81,Product_Type_702,Product_SubType_702-2,WindowQ3,Customer_1191,ShipToCustomer_695,Key_Account_218,Region_38,Country_3
Plant_530,Plant_Type_2,Vendor_155,MAT000594,Brand_3321,Sub_Brand_140,Product_Type_1264,Product_SubType_1264-3,WindowQ1,Customer_6863,ShipToCustomer_610,Key_Account_157,Special,Country_13
Plant_363,Plant_Type_1,Vendor_904,MAT002713,Brand_3690,Sub_Brand_103,Product_Type_120,Product_SubType_120-3,Null,Customer_1144,ShipToCustomer_892,Key_Account_133,Region_32,Country_1
Plant_383,Plant_Type_2,Vendor_123,MAT000087,Brand_6193,Sub_Brand_19,Product_Type_70,Product_SubType_70-1,WindowQ4,Customer_6329,ShipToCustomer_514,Key_Account_88,Region_35,Country_6
Plant_462,Plant_Type_3,Vendor_987,MAT000340,Brand_2778,Sub_Brand_84,Product_Type_685,Product_SubType_685-4,WindowQ4,Customer_4858,ShipToCustomer_800,Key_Account_217,Region_6,Country_8
Plant_223,Plant_Type_3,Vendor_896,MAT001547,Brand_965,Sub_Brand_114,Product_Type_361,Product_SubType_361-1,WindowQ4,Customer_5009,ShipToCustomer_419,Key_Account_88,Region_35,Country_15
Plant_460,Plant_Type_1,Vendor_903,MAT000743,Brand_6019,Sub_Brand_77,Product_Type_89,Product_SubType_89-2,WindowQ1,Customer_595,ShipToCustomer_15,Key_Account_139,Region_50,Country_15
Plant_524,Plant_Type_4,Vendor_683,MAT002140,Brand_5409,Sub_Brand_18,Product_Type_898,Product_SubType_898-1,Null,Customer_969,ShipToCustomer_140,Key_Account_185,Region_8,Country_6
Plant_631,Plant_Type_1,Vendor_248,MAT002967,Brand_5579,Sub_Brand_130,Product_Type_721,Product_SubType_721-1,WindowQ1,Customer_5904,ShipToCustomer_835,Key_Account_17,Region_27,Country_3
Plant_227,Plant_Type_4,Vendor_265,MAT001915,Brand_5009,Sub_Brand_99,Product_Type_506,Product_SubType_506-3,WindowQ3,Customer_3743,ShipToCustomer_869,Key_Account_188,Region_5,Country_10
Plant_47,Plant_Type_1,Vendor_237,MAT001109,Brand_1560,Sub_Brand_18,Product_Type_828,Product_SubType_828-2,WindowQ1,Customer_6586,ShipToCustomer_947,Key_Account_225,Region_49,Country_10
Plant_378,Plant_Type_1,Vendor_628,MAT002436,Brand_4244,Sub_Brand_19,Product_Type_696,Product_SubType_696-2,WindowQ3,Customer_7011,ShipToCustomer_601,Key_Account_93,Region_33,Country_6
Plant_368,Plant_Type_1,Vendor_11,MAT000420,Brand_799,Sub_Brand_116,Product_Type_1398,Product_SubType_1398-2,WindowQ1,Customer_7562,ShipToCustomer_89,Key_Account_42,Region_37,Country_10
Plant_113,Plant_Type_2,Vendor_43,MAT001307,Brand_5497,Sub_Brand_32,Product_Type_248,Product_SubType_248-5,WindowQ2,Customer_3424,ShipToCustomer_211,Key_Account_47,Region_37,Country_4
Plant_121,Plant_Type_2,Vendor_232,MAT000107,Brand_710,Sub_Brand_8,Product_Type_1024,Product_SubType_1024-4,Null,Customer_2962,ShipToCustomer_348,Key_Account_277,Region_29,Country_12
Plant_86,Plant_Type_4,Vendor_355,MAT001450,Brand_5588,Sub_Brand_9,Product_Type_409,Product_SubType_409-1,WindowQ3,Customer_6935,ShipToCustomer_863,Key_Account_158,Region_25,Country_12
Plant_234,Plant_Type_1,Vendor_661,MAT000359,Brand_1988,Sub_Brand_113,Product_Type_443,Product_SubType_443-3,Null,Customer_4137,ShipToCustomer_477,Key_Account_118,Region_24,Country_1
Plant_49,Plant_Type_4,Vendor_533,MAT000748,Brand_3955,Sub_Brand_78,Product_Type_789,Product_SubType_789-1,WindowQ1,Customer_5922,ShipToCustomer_17,Key_Account_184,Region_23,Country_3
Plant_24,Plant_Type_1,Vendor_129,MAT000745,Brand_2581,Sub_Brand_59,Product_Type_747,Product_SubType_747-1,Null,Customer_3981,ShipToCustomer_780,Key_Account_141,Region_2,Country_4
Plant_263,Plant_Type_1,Vendor_62,MAT001548,Brand_1672,Sub_Brand_135,Product_Type_385,Product_SubType_385-1,Null,Customer_5689,ShipToCustomer_163,Key_Account_225,Region_49,Country_11
Plant_621,Plant_Type_4,Vendor_119,MAT002844,Brand_511,Sub_Brand_4,Product_Type_965,Product_SubType_965-4,WindowQ4,Customer_4998,ShipToCustomer_404,Key_Account_222,Region_3,Country_14
Plant_602,Plant_Type_2,Vendor_808,MAT000585,Brand_2030,Sub_Brand_73,Product_Type_1146,Product_SubType_1146-3,WindowQ1,Customer_6467,ShipToCustomer_86,Key_Account_132,Region_24,Country_4
Plant_150,Plant_Type_4,Vendor_984,MAT000556,Brand_7831,Sub_Brand_73,Product_Type_796,Product_SubType_796-4,WindowQ4,Customer_6542,ShipToCustomer_963,Key_Account_189,Region_42,Country_3
Plant_75,Plant_Type_2,Vendor_769,MAT001376,Brand_2740,Sub_Brand_58,Product_Type_988,Product_SubType_988-1,WindowQ2,Customer_5388,ShipToCustomer_356,Key_Account_32,Region_12,Country_5
Plant_12,Plant_Type_2,Vendor_14,MAT000286,Brand_2544,Sub_Brand_39,Product_Type_562,Product_SubType_562-1,WindowQ3,Customer_1334,ShipToCustomer_547,Key_Account_261,Region_32,Country_7
Plant_504,Plant_Type_2,Vendor_414,MAT000613,Brand_1294,Sub_Brand_110,Product_Type_239,Product_SubType_239-4,WindowQ4,Customer_7009,ShipToCustomer_442,Key_Account_214,Region_4,Country_4
Plant_607,Plant_Type_3,Vendor_718,MAT000852,Brand_5500,Sub_Brand_27,Product_Type_751,Product_SubType_751-5,WindowQ2,Customer_4704,ShipToCustomer_680,Key_Account_254,Region_26,Country_7
Plant_11,Plant_Type_3,Vendor_853,MAT002937,Brand_3203,Sub_Brand_134,Product_Type_61,Product_SubType_61-2,WindowQ1,Customer_756,ShipToCustomer_552,Key_Account_214,Region_4,Country_11
Plant_489,Plant_Type_1,Vendor_159,MAT000939,Brand_6059,Sub_Brand_138,Product_Type_1406,Product_SubType_1406-2,WindowQ3,Customer_5237,ShipToCustomer_738,Key_Account_179,Special,Country_8
Plant_353,Plant_Type_3,Vendor_731,MAT002066,Brand_6734,Sub_Brand_64,Product_Type_822,Product_SubType_822-1,WindowQ2,Customer_5088,ShipToCustomer_812,Key_Account_306,Region_26,Country_15
Plant_166,Plant_Type_1,Vendor_166,MAT000439,Brand_7033,Sub_Brand_9,Product_Type_574,Product_SubType_574-1,WindowQ1,Customer_2401,ShipToCustomer_301,Key_Account_351,Region_25,Country_3
Plant_56,Plant_Type_1,Vendor_349,MAT002142,Brand_6507,Sub_Brand_3,Product_Type_390,Product_SubType_390-5,WindowQ3,Customer_7420,ShipToCustomer_649,Key_Account_373,Region_21,Country_15
Plant_785,Plant_Type_2,Vendor_104,MAT000461,Brand_3476,Sub_Brand_80,Product_Type_216,Product_SubType_216-4,Null,Customer_4325,ShipToCustomer_472,Key_Account_106,Region_33,Country_1
Plant_537,Plant_Type_2,Vendor_55,MAT002997,Brand_1382,Sub_Brand_50,Product_Type_1039,Product_SubType_1039-5,WindowQ1,Customer_1415,ShipToCustomer_588,Key_Account_365,Region_21,Country_11
Plant_400,Plant_Type_2,Vendor_958,MAT000968,Brand_2860,Sub_Brand_67,Product_Type_799,Product_SubType_799-6,WindowQ3,Customer_1399,ShipToCustomer_381,Key_Account_213,Region_33,Country_3
Plant_166,Plant_Type_1,Vendor_565,MAT000840,Brand_6397,Sub_Brand_111,Product_Type_378,Product_SubType_378-3,WindowQ1,Customer_5329,ShipToCustomer_744,Key_Account_168,Region_50,Country_3
Plant_604,Plant_Type_3,Vendor_925,MAT001233,Brand_605,Sub_Brand_74,Product_Type_1344,Product_SubType_1344-2,WindowQ1,Customer_2487,ShipToCustomer_933,Key_Account_227,Region_37,Country_5
Plant_375,Plant_Type_4,Vendor_684,MAT002536,Brand_3423,Sub_Brand_86,Product_Type_1449,Product_SubType_1449-2,WindowQ3,Customer_1478,ShipToCustomer_825,Key_Account_325,Region_38,Country_1
Plant_327,Plant_Type_1,Vendor_848,MAT002501,Brand_5201,Sub_Brand_28,Product_Type_1229,Product_SubType_1229-4,WindowQ4,Customer_4035,ShipToCustomer_319,Key_Account_1,Region_14,Country_10
Plant_398,Plant_Type_1,Vendor_78,MAT002989,Brand_236,Sub_Brand_37,Product_Type_9,Product_SubType_9-1,WindowQ3,Customer_7931,ShipToCustomer_944,Key_Account_300,Region_43,Country_10
Plant_646,Plant_Type_2,Vendor_181,MAT001169,Brand_2047,Sub_Brand_57,Product_Type_269,Product_SubType_269-2,WindowQ3,Customer_4516,ShipToCustomer_148,Key_Account_334,Region_25,Country_2
Plant_337,Plant_Type_3,Vendor_256,MAT001533,Brand_5784,Sub_Brand_59,Product_Type_1416,Product_SubType_1416-4,Null,Customer_3424,ShipToCustomer_211,Key_Account_47,Region_37,Country_4
Plant_666,Plant_Type_3,Vendor_219,MAT001045,Brand_2504,Sub_Brand_107,Product_Type_179,Product_SubType_179-3,WindowQ4,Customer_1164,ShipToCustomer_234,Key_Account_21,Region_19,Country_6
Plant_160,Plant_Type_2,Vendor_19,MAT000960,Brand_6435,Sub_Brand_31,Product_Type_1142,Product_SubType_1142-2,WindowQ3,Customer_2662,ShipToCustomer_726,Key_Account_231,Region_20,Country_11
Plant_680,Plant_Type_4,Vendor_277,MAT000018,Brand_6227,Sub_Brand_6,Product_Type_575,Product_SubType_575-1,Null,Customer_6232,ShipToCustomer_61,Key_Account_319,Region_25,Country_1
Plant_481,Plant_Type_2,Vendor_515,MAT002742,Brand_3155,Sub_Brand_71,Product_Type_1157,Product_SubType_1157-1,WindowQ4,Customer_4641,ShipToCustomer_713,Key_Account_172,Region_43,Country_9
Plant_746,Plant_Type_3,Vendor_896,MAT001897,Brand_404,Sub_Brand_117,Product_Type_1100,Product_SubType_1100-7,WindowQ1,Customer_1061,ShipToCustomer_143,Key_Account_64,Region_32,Country_3
Plant_227,Plant_Type_4,Vendor_265,MAT001915,Brand_5009,Sub_Brand_99,Product_Type_506,Product_SubType_506-3,WindowQ2,Customer_3242,ShipToCustomer_912,Key_Account_174,Region_40,Country_3
Plant_381,Plant_Type_4,Vendor_944,MAT001875,Brand_6469,Sub_Brand_147,Product_Type_1220,Product_SubType_1220-5,WindowQ3,Customer_2316,ShipToCustomer_266,Key_Account_356,WorldWide,Country_6
Plant_104,Plant_Type_3,Vendor_595,MAT002079,Brand_2973,Sub_Brand_33,Product_Type_405,Product_SubType_405-1,WindowQ3,Customer_3921,ShipToCustomer_399,Key_Account_45,Region_15,Country_13
Plant_788,Plant_Type_2,Vendor_481,MAT001262,Brand_4508,Sub_Brand_65,Product_Type_30,Product_SubType_30-5,WindowQ1,Customer_3100,ShipToCustomer_872,Key_Account_127,Region_16,Country_13
Plant_161,Plant_Type_2,Vendor_831,MAT002299,Brand_3753,Sub_Brand_86,Product_Type_841,Product_SubType_841-1,WindowQ3,Customer_2904,ShipToCustomer_497,Key_Account_120,Region_27,Country_10
Plant_377,Plant_Type_3,Vendor_633,MAT001089,Brand_208,Sub_Brand_131,Product_Type_77,Product_SubType_77-2,WindowQ1,Customer_7267,ShipToCustomer_329,Key_Account_314,Region_14,Country_13
Plant_315,Plant_Type_4,Vendor_342,MAT000344,Brand_7580,Sub_Brand_106,Product_Type_1165,Product_SubType_1165-4,WindowQ3,Customer_4203,ShipToCustomer_175,Key_Account_83,Region_20,Country_14
Plant_709,Plant_Type_3,Vendor_751,MAT001234,Brand_4693,Sub_Brand_62,Product_Type_663,Product_SubType_663-3,Null,Customer_4073,ShipToCustomer_834,Key_Account_36,Region_41,Country_4
Plant_409,Plant_Type_2,Vendor_271,MAT002477,Brand_5868,Sub_Brand_46,Product_Type_221,Product_SubType_221-3,WindowQ3,Customer_1039,ShipToCustomer_152,Key_Account_18,Region_10,Country_10
Plant_63,Plant_Type_1,Vendor_890,MAT002857,Brand_7519,Sub_Brand_15,Product_Type_736,Product_SubType_736-5,WindowQ4,Customer_7949,ShipToCustomer_468,Key_Account_279,Region_18,Country_7
Plant_227,Plant_Type_4,Vendor_180,MAT000976,Brand_2868,Sub_Brand_115,Product_Type_88,Product_SubType_88-3,WindowQ1,Customer_966,ShipToCustomer_789,Key_Account_113,Region_1,Country_9
Plant_780,Plant_Type_3,Vendor_41,MAT001818,Brand_4408,Sub_Brand_83,Product_Type_124,Product_SubType_124-3,Null,Customer_1314,ShipToCustomer_482,Key_Account_86,Region_5,Country_2
Plant_496,Plant_Type_3,Vendor_476,MAT001760,Brand_385,Sub_Brand_39,Product_Type_1382,Product_SubType_1382-6,WindowQ2,Customer_3657,ShipToCustomer_561,Key_Account_172,Region_43,Country_14
Plant_759,Plant_Type_1,Vendor_473,MAT002717,Brand_7769,Sub_Brand_115,Product_Type_1149,Product_SubType_1149-1,WindowQ4,Customer_2703,ShipToCustomer_233,Key_Account_22,Region_46,Country_5
Plant_652,Plant_Type_1,Vendor_192,MAT002746,Brand_334,Sub_Brand_137,Product_Type_1137,Product_SubType_1137-5,WindowQ1,Customer_4010,ShipToCustomer_332,Key_Account_190,Region_22,Country_12
Plant_193,Plant_Type_2,Vendor_996,MAT000278,Brand_1240,Sub_Brand_3,Product_Type_1390,Product_SubType_1390-2,Null,Customer_7514,ShipToCustomer_742,Key_Account_70,Region_15,Country_6
Plant_7,Plant_Type_2,Vendor_129,MAT001648,Brand_4658,Sub_Brand_82,Product_Type_448,Product_SubType_448-1,WindowQ1,Customer_5130,ShipToCustomer_522,Key_Account_225,Region_49,Country_12
Plant_455,Plant_Type_2,Vendor_490,MAT002231,Brand_6650,Sub_Brand_150,Product_Type_1011,Product_SubType_1011-1,Null,Customer_2059,ShipToCustomer_651,Key_Account_40,Region_7,Country_6
Plant_5,Plant_Type_3,Vendor_323,MAT001356,Brand_4684,Sub_Brand_111,Product_Type_632,Product_SubType_632-4,Null,Customer_5363,ShipToCustomer_921,Key_Account_381,Region_49,Country_5
Plant_45,Plant_Type_1,Vendor_758,MAT000650,Brand_4623,Sub_Brand_105,Product_Type_1392,Product_SubType_1392-1,WindowQ2,Customer_1343,ShipToCustomer_926,Key_Account_249,Region_19,Country_8
Plant_382,Plant_Type_2,Vendor_47,MAT002751,Brand_7973,Sub_Brand_139,Product_Type_23,Product_SubType_23-4,Null,Customer_4715,ShipToCustomer_965,Key_Account_252,Region_11,Country_5
Plant_717,Plant_Type_1,Vendor_850,MAT000065,Brand_328,Sub_Brand_57,Product_Type_571,Product_SubType_571-4,WindowQ4,Customer_6900,ShipToCustomer_557,Key_Account_350,Region_19,Country_8
Plant_727,Plant_Type_2,Vendor_231,MAT001025,Brand_3567,Sub_Brand_62,Product_Type_556,Product_SubType_556-1,Null,Customer_1737,ShipToCustomer_620,Key_Account_172,Region_43,Country_4
Plant_544,Plant_Type_4,Vendor_180,MAT000549,Brand_4931,Sub_Brand_71,Product_Type_333,Product_SubType_333-1,WindowQ3,Customer_2222,ShipToCustomer_12,Key_Account_363,Region_2,Country_3
Plant_69,Plant_Type_2,Vendor_60,MAT001755,Brand_4850,Sub_Brand_47,Product_Type_863,Product_SubType_863-1,Null,Customer_579,ShipToCustomer_597,Key_Account_70,Region_15,Country_1
Plant_782,Plant_Type_1,Vendor_424,MAT000084,Brand_4532,Sub_Brand_87,Product_Type_858,Product_SubType_858-1,WindowQ1,Customer_3030,ShipToCustomer_315,Key_Account_176,Region_43,Country_7
Plant_292,Plant_Type_3,Vendor_119,MAT001505,Brand_5884,Sub_Brand_71,Product_Type_1083,Product_SubType_1083-3,WindowQ3,Customer_53,ShipToCustomer_540,Key_Account_370,Region_34,Country_14
Plant_441,Plant_Type_2,Vendor_467,MAT001173,Brand_1521,Sub_Brand_121,Product_Type_1045,Product_SubType_1045-6,WindowQ1,Customer_2173,ShipToCustomer_314,Key_Account_246,Region_30,Country_12
Plant_653,Plant_Type_3,Vendor_116,MAT002438,Brand_4359,Sub_Brand_49,Product_Type_1192,Product_SubType_1192-2,WindowQ4,Customer_3579,ShipToCustomer_512,Key_Account_89,Region_37,Country_3
Plant_671,Plant_Type_1,Vendor_396,MAT000059,Brand_202,Sub_Brand_73,Product_Type_579,Product_SubType_579-1,WindowQ3,Customer_3497,ShipToCustomer_18,Key_Account_381,Region_49,Country_1
