SoldTo,Country,Ship to Customer
Customer_6098,Country_8,ShipToCustomer_1934
Customer_6098,Country_8,ShipToCustomer_9845
Customer_6099,Country_1,ShipToCustomer_8716
Customer_61,Country_11,ShipToCustomer_8688
Customer_610,Country_11,ShipToCustomer_2066
Customer_610,Country_11,ShipToCustomer_2133
Customer_610,Country_11,ShipToCustomer_2625
Customer_610,Country_11,ShipToCustomer_2633
Customer_6101,Country_4,ShipToCustomer_6034
Customer_6102,Country_3,ShipToCustomer_5573
Customer_6102,Country_3,ShipToCustomer_681
Customer_6102,Country_3,ShipToCustomer_7436
Customer_6104,Country_12,ShipToCustomer_3455
Customer_6104,Country_12,ShipToCustomer_5286
Customer_6104,Country_12,ShipToCustomer_6303
Customer_6105,Country_10,ShipToCustomer_9453
Customer_6106,Country_5,ShipToCustomer_5224
Customer_6107,Country_12,ShipToCustomer_5955
Customer_6107,Country_12,ShipToCustomer_6600
Customer_6107,Country_12,ShipToCustomer_8196
Customer_6108,Country_3,ShipToCustomer_4370
Customer_6110,Country_6,ShipToCustomer_7796
Customer_6111,Country_14,ShipToCustomer_589
Customer_6113,Country_12,ShipToCustomer_8048
Customer_6114,Country_14,ShipToCustomer_2712
Customer_6114,Country_14,ShipToCustomer_7544
Customer_6114,Country_14,ShipToCustomer_9105
Customer_6116,Country_14,ShipToCustomer_362
Customer_6116,Country_14,ShipToCustomer_4506
Customer_6116,Country_14,ShipToCustomer_6460
Customer_6116,Country_14,ShipToCustomer_961
Customer_6119,Country_15,ShipToCustomer_1757
Customer_6120,Country_5,ShipToCustomer_1245
Customer_6121,Country_12,ShipToCustomer_500
Customer_6121,Country_12,ShipToCustomer_5354
Customer_6121,Country_12,ShipToCustomer_8621
Customer_6122,Country_12,ShipToCustomer_3525
Customer_6123,Country_11,ShipToCustomer_1306
Customer_6123,Country_11,ShipToCustomer_6269
Customer_6123,Country_11,ShipToCustomer_6989
Customer_6125,Country_6,ShipToCustomer_2457
Customer_6125,Country_6,ShipToCustomer_5525
Customer_6127,Country_15,ShipToCustomer_2581
Customer_6127,Country_15,ShipToCustomer_6963
Customer_6128,Country_5,ShipToCustomer_5351
Customer_6129,Country_1,ShipToCustomer_8240
Customer_613,Country_15,ShipToCustomer_3544
Customer_613,Country_15,ShipToCustomer_42
Customer_613,Country_15,ShipToCustomer_8704
Customer_6131,Country_5,ShipToCustomer_6659
Customer_6131,Country_5,ShipToCustomer_8569
Customer_6132,Country_10,ShipToCustomer_5870
Customer_6132,Country_10,ShipToCustomer_624
Customer_6133,Country_5,ShipToCustomer_44
Customer_6136,Country_8,ShipToCustomer_5937
Customer_6136,Country_8,ShipToCustomer_8933
Customer_6136,Country_8,ShipToCustomer_984
Customer_6137,Country_10,ShipToCustomer_2872
Customer_6137,Country_10,ShipToCustomer_7185
Customer_6138,Country_1,ShipToCustomer_2201
Customer_6139,Country_3,ShipToCustomer_4782
Customer_6139,Country_3,ShipToCustomer_781
Customer_614,Country_6,ShipToCustomer_6434
Customer_6141,Country_1,ShipToCustomer_2306
Customer_6141,Country_1,ShipToCustomer_335
Customer_6141,Country_1,ShipToCustomer_3566
Customer_6141,Country_1,ShipToCustomer_4259
Customer_6141,Country_1,ShipToCustomer_5622
Customer_6141,Country_1,ShipToCustomer_611
Customer_6142,Country_7,ShipToCustomer_1600
Customer_6143,Country_15,ShipToCustomer_1297
Customer_6144,Country_10,ShipToCustomer_8237
Customer_6146,Country_15,ShipToCustomer_1323
Customer_6146,Country_15,ShipToCustomer_6516
Customer_6148,Country_14,ShipToCustomer_190
Customer_615,Country_9,ShipToCustomer_4294
Customer_615,Country_9,ShipToCustomer_4656
Customer_6151,Country_5,ShipToCustomer_3092
Customer_6151,Country_5,ShipToCustomer_9176
Customer_6152,Country_1,ShipToCustomer_1394
Customer_6152,Country_1,ShipToCustomer_3238
Customer_6152,Country_1,ShipToCustomer_9075
Customer_6153,Country_14,ShipToCustomer_2275
Customer_6153,Country_14,ShipToCustomer_2332
Customer_6153,Country_14,ShipToCustomer_2654
Customer_6153,Country_14,ShipToCustomer_3585
Customer_6153,Country_14,ShipToCustomer_7767
Customer_6153,Country_14,ShipToCustomer_8350
Customer_6155,Country_2,ShipToCustomer_5748
Customer_6156,Country_5,ShipToCustomer_9380
Customer_6157,Country_1,ShipToCustomer_1279
Customer_6157,Country_1,ShipToCustomer_253
Customer_6157,Country_1,ShipToCustomer_4523
Customer_6157,Country_1,ShipToCustomer_6073
Customer_6157,Country_1,ShipToCustomer_6383
Customer_6157,Country_1,ShipToCustomer_9616
Customer_6159,Country_6,ShipToCustomer_9347
Customer_616,Country_12,ShipToCustomer_4911
Customer_6160,Country_7,ShipToCustomer_4145
Customer_6161,Country_15,ShipToCustomer_1627
Customer_6161,Country_15,ShipToCustomer_5458
Customer_6163,Country_11,ShipToCustomer_7168
Customer_6165,Country_10,ShipToCustomer_6518
Customer_6165,Country_10,ShipToCustomer_9413
Customer_6166,Country_1,ShipToCustomer_1522
Customer_6166,Country_1,ShipToCustomer_8114
Customer_6166,Country_1,ShipToCustomer_8641
Customer_6169,Country_10,ShipToCustomer_1537
Customer_617,Country_15,ShipToCustomer_6940
Customer_617,Country_15,ShipToCustomer_8455
Customer_6170,Country_11,ShipToCustomer_505
Customer_6171,Country_7,ShipToCustomer_1193
Customer_6171,Country_7,ShipToCustomer_793
Customer_6172,Country_9,ShipToCustomer_6927
Customer_6174,Country_11,ShipToCustomer_5721
Customer_6174,Country_11,ShipToCustomer_8439
Customer_6176,Country_8,ShipToCustomer_6826
Customer_6178,Country_3,ShipToCustomer_4344
Customer_6179,Country_9,ShipToCustomer_1205
Customer_6179,Country_9,ShipToCustomer_3431
Customer_6179,Country_9,ShipToCustomer_6687
Customer_618,Country_2,ShipToCustomer_6110
Customer_6180,Country_3,ShipToCustomer_8584
Customer_6181,Country_3,ShipToCustomer_5094
Customer_6182,Country_1,ShipToCustomer_3946
Customer_6187,Country_15,ShipToCustomer_1967
Customer_6187,Country_15,ShipToCustomer_9903
Customer_6188,Country_13,ShipToCustomer_2731
Customer_6189,Country_14,ShipToCustomer_1566
Customer_6189,Country_14,ShipToCustomer_1632
Customer_619,Country_2,ShipToCustomer_5863
Customer_6190,Country_6,ShipToCustomer_1165
Customer_6190,Country_6,ShipToCustomer_2678
Customer_6192,Country_11,ShipToCustomer_3734
Customer_6193,Country_9,ShipToCustomer_7896
Customer_6195,Country_13,ShipToCustomer_1259
Customer_6197,Country_14,ShipToCustomer_5085
Customer_6197,Country_14,ShipToCustomer_5418
Customer_6198,Country_8,ShipToCustomer_7178
Customer_6199,Country_14,ShipToCustomer_605
Customer_6199,Country_14,ShipToCustomer_7097
Customer_6199,Country_14,ShipToCustomer_7664
Customer_62,Country_5,ShipToCustomer_3186
Customer_620,Country_1,ShipToCustomer_4848
Customer_620,Country_1,ShipToCustomer_5260
Customer_620,Country_1,ShipToCustomer_9702
Customer_6200,Country_6,ShipToCustomer_2098
Customer_6200,Country_6,ShipToCustomer_8613
Customer_6201,Country_15,ShipToCustomer_3420
Customer_6201,Country_15,ShipToCustomer_4990
Customer_6201,Country_15,ShipToCustomer_6113
Customer_6201,Country_15,ShipToCustomer_9475
Customer_6203,Country_12,ShipToCustomer_2933
Customer_6210,Country_6,ShipToCustomer_3067
Customer_6210,Country_6,ShipToCustomer_7522
Customer_6213,Country_3,ShipToCustomer_5836
Customer_6214,Country_10,ShipToCustomer_1356
Customer_6214,Country_10,ShipToCustomer_2799
Customer_6214,Country_10,ShipToCustomer_7695
Customer_6215,Country_13,ShipToCustomer_1160
Customer_6215,Country_13,ShipToCustomer_5138
Customer_6215,Country_13,ShipToCustomer_9284
Customer_6216,Country_15,ShipToCustomer_5991
Customer_6216,Country_15,ShipToCustomer_6569
Customer_6217,Country_10,ShipToCustomer_9675
Customer_6218,Country_14,ShipToCustomer_1055
Customer_622,Country_6,ShipToCustomer_2536
Customer_622,Country_6,ShipToCustomer_7202
Customer_6222,Country_5,ShipToCustomer_1094
Customer_6223,Country_11,ShipToCustomer_4560
Customer_6223,Country_11,ShipToCustomer_4647
Customer_6223,Country_11,ShipToCustomer_5259
Customer_6224,Country_11,ShipToCustomer_1076
Customer_6227,Country_5,ShipToCustomer_1581
Customer_6227,Country_5,ShipToCustomer_2970
Customer_6227,Country_5,ShipToCustomer_5776
Customer_6228,Country_1,ShipToCustomer_5043
Customer_6228,Country_1,ShipToCustomer_9875
Customer_6229,Country_15,ShipToCustomer_6544
Customer_6230,Country_5,ShipToCustomer_1227
Customer_6230,Country_5,ShipToCustomer_9175
Customer_6231,Country_12,ShipToCustomer_4816
Customer_6232,Country_1,ShipToCustomer_2715
Customer_6232,Country_1,ShipToCustomer_61
Customer_6232,Country_1,ShipToCustomer_8100
Customer_6234,Country_10,ShipToCustomer_3743
Customer_6235,Country_7,ShipToCustomer_8115
Customer_6235,Country_7,ShipToCustomer_9585
Customer_6236,Country_6,ShipToCustomer_753
Customer_6236,Country_6,ShipToCustomer_7966
Customer_6237,Country_2,ShipToCustomer_1029
Customer_6237,Country_2,ShipToCustomer_4461
Customer_6238,Country_10,ShipToCustomer_541
Customer_6238,Country_10,ShipToCustomer_8960
Customer_6239,Country_7,ShipToCustomer_6214
Customer_6239,Country_7,ShipToCustomer_8197
Customer_6239,Country_7,ShipToCustomer_8349
Customer_624,Country_8,ShipToCustomer_113
Customer_6241,Country_7,ShipToCustomer_2075
Customer_6241,Country_7,ShipToCustomer_3576
Customer_6242,Country_9,ShipToCustomer_405
Customer_6243,Country_11,ShipToCustomer_4155
Customer_6244,Country_1,ShipToCustomer_2226
Customer_6244,Country_1,ShipToCustomer_660
Customer_6245,Country_4,ShipToCustomer_3567
Customer_6245,Country_4,ShipToCustomer_8262
Customer_6246,Country_10,ShipToCustomer_3226
Customer_6246,Country_10,ShipToCustomer_8199
Customer_6246,Country_10,ShipToCustomer_8273
Customer_6249,Country_15,ShipToCustomer_7090
Customer_6249,Country_15,ShipToCustomer_7807
Customer_625,Country_13,ShipToCustomer_9851
Customer_6250,Country_15,ShipToCustomer_3050
Customer_6251,Country_11,ShipToCustomer_2978
Customer_6251,Country_11,ShipToCustomer_3197
Customer_6254,Country_8,ShipToCustomer_2071
Customer_6255,Country_12,ShipToCustomer_1298
Customer_6255,Country_12,ShipToCustomer_6344
Customer_6255,Country_12,ShipToCustomer_7357
Customer_6255,Country_12,ShipToCustomer_7625
Customer_6255,Country_12,ShipToCustomer_930
Customer_6255,Country_12,ShipToCustomer_9878
Customer_6256,Country_9,ShipToCustomer_2369
Customer_6257,Country_7,ShipToCustomer_1742
Customer_6257,Country_7,ShipToCustomer_2106
Customer_6257,Country_7,ShipToCustomer_2658
Customer_6257,Country_7,ShipToCustomer_7533
Customer_6258,Country_1,ShipToCustomer_7987
Customer_626,Country_14,ShipToCustomer_3773
Customer_626,Country_14,ShipToCustomer_5107
Customer_6260,Country_11,ShipToCustomer_2166
Customer_6261,Country_8,ShipToCustomer_9987
Customer_6262,Country_1,ShipToCustomer_1078
Customer_6263,Country_12,ShipToCustomer_6324
Customer_6266,Country_12,ShipToCustomer_8988
Customer_6268,Country_14,ShipToCustomer_2584
Customer_6268,Country_14,ShipToCustomer_4886
Customer_6268,Country_14,ShipToCustomer_8226
Customer_6268,Country_14,ShipToCustomer_8627
Customer_627,Country_13,ShipToCustomer_6666
Customer_6271,Country_14,ShipToCustomer_3551
Customer_6273,Country_9,ShipToCustomer_9964
Customer_6274,Country_2,ShipToCustomer_4231
Customer_6275,Country_12,ShipToCustomer_6820
Customer_6277,Country_4,ShipToCustomer_7940
Customer_6278,Country_7,ShipToCustomer_4891
Customer_6278,Country_7,ShipToCustomer_5378
Customer_6279,Country_10,ShipToCustomer_7890
Customer_628,Country_5,ShipToCustomer_4726
Customer_6280,Country_6,ShipToCustomer_3502
Customer_6281,Country_4,ShipToCustomer_2651
Customer_6284,Country_10,ShipToCustomer_2108
Customer_6285,Country_7,ShipToCustomer_120
Customer_6285,Country_7,ShipToCustomer_3715
Customer_6285,Country_7,ShipToCustomer_6406
Customer_6286,Country_11,ShipToCustomer_4642
Customer_6286,Country_11,ShipToCustomer_6179
Customer_6287,Country_15,ShipToCustomer_1374
Customer_629,Country_12,ShipToCustomer_1068
Customer_629,Country_12,ShipToCustomer_1506
Customer_6291,Country_14,ShipToCustomer_1169
Customer_6291,Country_14,ShipToCustomer_7060
Customer_6291,Country_14,ShipToCustomer_8766
Customer_6292,Country_9,ShipToCustomer_8994
Customer_6294,Country_6,ShipToCustomer_7116
Customer_6295,Country_2,ShipToCustomer_5001
Customer_6295,Country_2,ShipToCustomer_7205
Customer_6295,Country_2,ShipToCustomer_8858
Customer_6297,Country_10,ShipToCustomer_1051
Customer_6298,Country_12,ShipToCustomer_2980
Customer_6299,Country_13,ShipToCustomer_1509
Customer_6299,Country_13,ShipToCustomer_5629
Customer_630,Country_7,ShipToCustomer_8120
Customer_6300,Country_4,ShipToCustomer_7679
Customer_6301,Country_11,ShipToCustomer_2619
Customer_6301,Country_11,ShipToCustomer_3508
Customer_6302,Country_12,ShipToCustomer_2262
Customer_6303,Country_7,ShipToCustomer_5650
Customer_6303,Country_7,ShipToCustomer_7199
Customer_6303,Country_7,ShipToCustomer_9126
Customer_6303,Country_7,ShipToCustomer_9197
Customer_6303,Country_7,ShipToCustomer_9476
Customer_6304,Country_3,ShipToCustomer_1511
Customer_6305,Country_1,ShipToCustomer_5505
Customer_6307,Country_12,ShipToCustomer_2732
Customer_6308,Country_13,ShipToCustomer_1672
Customer_6308,Country_13,ShipToCustomer_5219
Customer_6309,Country_15,ShipToCustomer_4136
Customer_6309,Country_15,ShipToCustomer_5502
Customer_6309,Country_15,ShipToCustomer_8978
Customer_631,Country_15,ShipToCustomer_7648
Customer_6310,Country_2,ShipToCustomer_5559
Customer_6311,Country_9,ShipToCustomer_308
Customer_6311,Country_9,ShipToCustomer_4070
Customer_6311,Country_9,ShipToCustomer_4401
Customer_6311,Country_9,ShipToCustomer_499
Customer_6313,Country_10,ShipToCustomer_304
Customer_6313,Country_10,ShipToCustomer_5283
Customer_6313,Country_10,ShipToCustomer_9560
Customer_6315,Country_9,ShipToCustomer_7093
Customer_6315,Country_9,ShipToCustomer_7793
Customer_6316,Country_5,ShipToCustomer_9874
Customer_6317,Country_2,ShipToCustomer_3026
Customer_6317,Country_2,ShipToCustomer_8530
Customer_6318,Country_5,ShipToCustomer_2234
Customer_6319,Country_11,ShipToCustomer_4755
Customer_6320,Country_3,ShipToCustomer_123
Customer_6322,Country_14,ShipToCustomer_2101
Customer_6323,Country_13,ShipToCustomer_116
Customer_6323,Country_13,ShipToCustomer_270
Customer_6323,Country_13,ShipToCustomer_9268
Customer_6324,Country_4,ShipToCustomer_4920
Customer_6324,Country_4,ShipToCustomer_5017
Customer_6326,Country_5,ShipToCustomer_1626
Customer_6327,Country_2,ShipToCustomer_4525
Customer_6327,Country_2,ShipToCustomer_6738
Customer_6329,Country_6,ShipToCustomer_514
Customer_633,Country_11,ShipToCustomer_1817
Customer_6330,Country_10,ShipToCustomer_9375
Customer_6330,Country_10,ShipToCustomer_9482
Customer_6333,Country_2,ShipToCustomer_5470
Customer_6333,Country_2,ShipToCustomer_8043
Customer_6334,Country_4,ShipToCustomer_9622
Customer_6335,Country_15,ShipToCustomer_3472
Customer_6335,Country_15,ShipToCustomer_5981
Customer_6335,Country_15,ShipToCustomer_8191
Customer_6336,Country_3,ShipToCustomer_7590
Customer_6336,Country_3,ShipToCustomer_9852
Customer_6337,Country_6,ShipToCustomer_2638
Customer_6337,Country_6,ShipToCustomer_7541
Customer_6339,Country_15,ShipToCustomer_5939
Customer_6342,Country_1,ShipToCustomer_8679
Customer_6344,Country_5,ShipToCustomer_3770
Customer_6345,Country_2,ShipToCustomer_9492
Customer_6346,Country_13,ShipToCustomer_2441
Customer_6346,Country_13,ShipToCustomer_5232
Customer_6346,Country_13,ShipToCustomer_7717
Customer_6347,Country_7,ShipToCustomer_836
Customer_6348,Country_13,ShipToCustomer_956
Customer_635,Country_13,ShipToCustomer_990
Customer_6350,Country_11,ShipToCustomer_9685
Customer_6351,Country_5,ShipToCustomer_6869
Customer_6352,Country_10,ShipToCustomer_4745
Customer_6353,Country_9,ShipToCustomer_320
Customer_6353,Country_9,ShipToCustomer_7763
Customer_6354,Country_2,ShipToCustomer_2781
Customer_6354,Country_2,ShipToCustomer_6788
Customer_6359,Country_3,ShipToCustomer_5066
Customer_6359,Country_3,ShipToCustomer_9481
Customer_6361,Country_15,ShipToCustomer_7346
Customer_6361,Country_15,ShipToCustomer_9456
Customer_6362,Country_14,ShipToCustomer_5401
Customer_6363,Country_15,ShipToCustomer_1125
Customer_6364,Country_2,ShipToCustomer_129
Customer_6365,Country_8,ShipToCustomer_6528
Customer_6366,Country_1,ShipToCustomer_1438
Customer_6366,Country_1,ShipToCustomer_1755
Customer_6367,Country_2,ShipToCustomer_5586
Customer_6367,Country_2,ShipToCustomer_9211
Customer_6368,Country_4,ShipToCustomer_5973
Customer_6368,Country_4,ShipToCustomer_7577
Customer_6369,Country_3,ShipToCustomer_448
Customer_6369,Country_3,ShipToCustomer_7760
Customer_637,Country_11,ShipToCustomer_2025
Customer_637,Country_11,ShipToCustomer_6639
Customer_637,Country_11,ShipToCustomer_7438
Customer_6370,Country_2,ShipToCustomer_3098
Customer_6371,Country_13,ShipToCustomer_9214
Customer_6373,Country_15,ShipToCustomer_1941
Customer_6373,Country_15,ShipToCustomer_8311
Customer_6374,Country_14,ShipToCustomer_24
Customer_6374,Country_14,ShipToCustomer_6990
Customer_6374,Country_14,ShipToCustomer_878
Customer_6378,Country_1,ShipToCustomer_1616
Customer_6379,Country_11,ShipToCustomer_1398
Customer_6379,Country_11,ShipToCustomer_2300
Customer_6379,Country_11,ShipToCustomer_2406
Customer_6379,Country_11,ShipToCustomer_4486
Customer_6379,Country_11,ShipToCustomer_4987
Customer_6381,Country_9,ShipToCustomer_9510
Customer_6382,Country_11,ShipToCustomer_1178
Customer_6382,Country_11,ShipToCustomer_5945
Customer_6382,Country_11,ShipToCustomer_8809
Customer_6384,Country_6,ShipToCustomer_3539
Customer_6386,Country_6,ShipToCustomer_4644
Customer_6386,Country_6,ShipToCustomer_6217
Customer_6388,Country_11,ShipToCustomer_4701
Customer_6388,Country_11,ShipToCustomer_7440
Customer_6389,Country_11,ShipToCustomer_252
Customer_639,Country_8,ShipToCustomer_2659
Customer_639,Country_8,ShipToCustomer_3497
Customer_639,Country_8,ShipToCustomer_9162
Customer_6391,Country_6,ShipToCustomer_3208
Customer_6391,Country_6,ShipToCustomer_9370
Customer_6394,Country_10,ShipToCustomer_6094
Customer_6396,Country_6,ShipToCustomer_5998
Customer_6398,Country_15,ShipToCustomer_2242
Customer_6398,Country_15,ShipToCustomer_6842
Customer_640,Country_13,ShipToCustomer_9789
Customer_6400,Country_4,ShipToCustomer_5293
Customer_6401,Country_9,ShipToCustomer_9833
Customer_6402,Country_5,ShipToCustomer_7377
Customer_6403,Country_7,ShipToCustomer_4180
Customer_6403,Country_7,ShipToCustomer_5857
Customer_6403,Country_7,ShipToCustomer_6682
Customer_6404,Country_9,ShipToCustomer_207
Customer_6404,Country_9,ShipToCustomer_2525
Customer_6404,Country_9,ShipToCustomer_8833
Customer_6404,Country_9,ShipToCustomer_977
Customer_6406,Country_12,ShipToCustomer_9998
Customer_6407,Country_5,ShipToCustomer_7047
Customer_6409,Country_14,ShipToCustomer_1799
Customer_641,Country_7,ShipToCustomer_3665
Customer_641,Country_7,ShipToCustomer_4912
Customer_6410,Country_1,ShipToCustomer_6983
Customer_6410,Country_1,ShipToCustomer_7289
Customer_6412,Country_14,ShipToCustomer_3469
Customer_6416,Country_14,ShipToCustomer_2790
Customer_6417,Country_5,ShipToCustomer_2297
Customer_6418,Country_3,ShipToCustomer_3147
Customer_6418,Country_3,ShipToCustomer_3530
Customer_642,Country_7,ShipToCustomer_5111
Customer_642,Country_7,ShipToCustomer_7038
Customer_6420,Country_10,ShipToCustomer_6192
Customer_6420,Country_10,ShipToCustomer_8524
Customer_6422,Country_10,ShipToCustomer_6807
Customer_6423,Country_6,ShipToCustomer_4194
Customer_6423,Country_6,ShipToCustomer_8281
Customer_6424,Country_2,ShipToCustomer_2553
Customer_6425,Country_13,ShipToCustomer_1661
Customer_6425,Country_13,ShipToCustomer_189
Customer_6427,Country_13,ShipToCustomer_6099
Customer_6428,Country_5,ShipToCustomer_1332
Customer_6428,Country_5,ShipToCustomer_7111
Customer_6428,Country_5,ShipToCustomer_7558
Customer_643,Country_7,ShipToCustomer_2758
Customer_643,Country_7,ShipToCustomer_3838
Customer_6430,Country_6,ShipToCustomer_1936
Customer_6431,Country_13,ShipToCustomer_6409
Customer_6433,Country_13,ShipToCustomer_2955
Customer_6433,Country_13,ShipToCustomer_3701
Customer_6433,Country_13,ShipToCustomer_7501
Customer_6433,Country_13,ShipToCustomer_8251
Customer_6434,Country_1,ShipToCustomer_1054
Customer_6434,Country_1,ShipToCustomer_909
Customer_6435,Country_11,ShipToCustomer_8939
Customer_6438,Country_14,ShipToCustomer_1901
Customer_6438,Country_14,ShipToCustomer_2518
Customer_6438,Country_14,ShipToCustomer_3382
Customer_6438,Country_14,ShipToCustomer_461
Customer_6438,Country_14,ShipToCustomer_7014
Customer_6438,Country_14,ShipToCustomer_9364
Customer_6439,Country_3,ShipToCustomer_2103
Customer_6439,Country_3,ShipToCustomer_4693
Customer_6440,Country_10,ShipToCustomer_4338
Customer_6440,Country_10,ShipToCustomer_8381
Customer_6443,Country_3,ShipToCustomer_7928
Customer_6444,Country_2,ShipToCustomer_8639
Customer_6445,Country_15,ShipToCustomer_1973
Customer_6446,Country_5,ShipToCustomer_3478
Customer_6446,Country_5,ShipToCustomer_8330
Customer_6446,Country_5,ShipToCustomer_8954
Customer_6447,Country_9,ShipToCustomer_1887
Customer_6447,Country_9,ShipToCustomer_4885
Customer_6447,Country_9,ShipToCustomer_7650
Customer_6449,Country_1,ShipToCustomer_8866
Customer_645,Country_5,ShipToCustomer_1024
Customer_645,Country_5,ShipToCustomer_5288
Customer_6453,Country_11,ShipToCustomer_1185
Customer_6453,Country_11,ShipToCustomer_5831
Customer_6453,Country_11,ShipToCustomer_9722
Customer_6454,Country_9,ShipToCustomer_6508
Customer_6456,Country_12,ShipToCustomer_6159
Customer_6456,Country_12,ShipToCustomer_6198
Customer_6457,Country_7,ShipToCustomer_4862
Customer_6457,Country_7,ShipToCustomer_9327
Customer_6458,Country_9,ShipToCustomer_1401
Customer_6458,Country_9,ShipToCustomer_8807
Customer_6459,Country_11,ShipToCustomer_5608
Customer_646,Country_1,ShipToCustomer_4704
Customer_646,Country_1,ShipToCustomer_7724
Customer_6461,Country_8,ShipToCustomer_4115
Customer_6461,Country_8,ShipToCustomer_6605
Customer_6461,Country_8,ShipToCustomer_8926
Customer_6464,Country_6,ShipToCustomer_6381
Customer_6464,Country_6,ShipToCustomer_7582
Customer_6465,Country_15,ShipToCustomer_257
Customer_6466,Country_9,ShipToCustomer_1865
Customer_6466,Country_9,ShipToCustomer_9302
Customer_6467,Country_4,ShipToCustomer_4107
Customer_6467,Country_4,ShipToCustomer_4790
Customer_6467,Country_4,ShipToCustomer_8476
Customer_6467,Country_4,ShipToCustomer_8482
Customer_6467,Country_4,ShipToCustomer_86
Customer_6468,Country_8,ShipToCustomer_4273
Customer_6469,Country_8,ShipToCustomer_2734
Customer_6469,Country_8,ShipToCustomer_3429
Customer_6469,Country_8,ShipToCustomer_3968
Customer_647,Country_1,ShipToCustomer_1942
Customer_6470,Country_5,ShipToCustomer_7040
Customer_6471,Country_8,ShipToCustomer_3979
Customer_6471,Country_8,ShipToCustomer_4321
Customer_6471,Country_8,ShipToCustomer_4928
Customer_6472,Country_11,ShipToCustomer_6858
Customer_6473,Country_10,ShipToCustomer_2671
Customer_6474,Country_14,ShipToCustomer_5878
Customer_6474,Country_14,ShipToCustomer_6353
Customer_6476,Country_13,ShipToCustomer_2971
Customer_6477,Country_2,ShipToCustomer_6505
Customer_6477,Country_2,ShipToCustomer_8800
Customer_6477,Country_2,ShipToCustomer_9719
Customer_6478,Country_3,ShipToCustomer_283
Customer_6478,Country_3,ShipToCustomer_4093
Customer_6478,Country_3,ShipToCustomer_4228
Customer_6479,Country_8,ShipToCustomer_8782
Customer_648,Country_12,ShipToCustomer_2929
Customer_648,Country_12,ShipToCustomer_7756
Customer_6480,Country_7,ShipToCustomer_2496
Customer_6481,Country_13,ShipToCustomer_1485
Customer_6481,Country_13,ShipToCustomer_378
Customer_6481,Country_13,ShipToCustomer_6930
Customer_6481,Country_13,ShipToCustomer_8714
Customer_6482,Country_12,ShipToCustomer_1793
Customer_6482,Country_12,ShipToCustomer_8907
Customer_6483,Country_2,ShipToCustomer_4274
Customer_6483,Country_2,ShipToCustomer_8357
Customer_6484,Country_8,ShipToCustomer_2802
Customer_6484,Country_8,ShipToCustomer_6585
Customer_6485,Country_7,ShipToCustomer_957
Customer_6486,Country_13,ShipToCustomer_1955
Customer_6486,Country_13,ShipToCustomer_7466
Customer_6487,Country_10,ShipToCustomer_8681
Customer_6489,Country_8,ShipToCustomer_7344
Customer_6490,Country_7,ShipToCustomer_9363
Customer_6492,Country_15,ShipToCustomer_632
Customer_6493,Country_4,ShipToCustomer_205
Customer_6493,Country_4,ShipToCustomer_7127
Customer_6493,Country_4,ShipToCustomer_7803
Customer_6494,Country_1,ShipToCustomer_4074
Customer_6494,Country_1,ShipToCustomer_4183
Customer_6496,Country_15,ShipToCustomer_7718
Customer_6498,Country_14,ShipToCustomer_1689
Customer_6498,Country_14,ShipToCustomer_2139
Customer_6499,Country_9,ShipToCustomer_1933
Customer_6499,Country_9,ShipToCustomer_2881
Customer_6499,Country_9,ShipToCustomer_5039
Customer_65,Country_9,ShipToCustomer_2662
Customer_65,Country_9,ShipToCustomer_2840
Customer_65,Country_9,ShipToCustomer_4511
Customer_65,Country_9,ShipToCustomer_4995
Customer_650,Country_6,ShipToCustomer_2043
Customer_6500,Country_11,ShipToCustomer_7081
Customer_6501,Country_14,ShipToCustomer_4526
Customer_6501,Country_14,ShipToCustomer_4945
Customer_6501,Country_14,ShipToCustomer_7845
Customer_6503,Country_7,ShipToCustomer_7343
Customer_6503,Country_7,ShipToCustomer_7899
Customer_6505,Country_5,ShipToCustomer_4458
Customer_6505,Country_5,ShipToCustomer_6814
Customer_6506,Country_8,ShipToCustomer_3824
Customer_6508,Country_15,ShipToCustomer_5506
Customer_651,Country_1,ShipToCustomer_5717
Customer_6510,Country_5,ShipToCustomer_1108
Customer_6512,Country_7,ShipToCustomer_7826
Customer_6514,Country_1,ShipToCustomer_1320
Customer_6514,Country_1,ShipToCustomer_238
Customer_6514,Country_1,ShipToCustomer_9349
Customer_6516,Country_1,ShipToCustomer_3075
Customer_6516,Country_1,ShipToCustomer_4020
Customer_6517,Country_1,ShipToCustomer_3658
Customer_6518,Country_13,ShipToCustomer_3408
Customer_6519,Country_14,ShipToCustomer_22
Customer_652,Country_11,ShipToCustomer_5962
Customer_6520,Country_10,ShipToCustomer_3679
Customer_6520,Country_10,ShipToCustomer_8235
Customer_6520,Country_10,ShipToCustomer_9027
Customer_6521,Country_11,ShipToCustomer_7468
Customer_6523,Country_14,ShipToCustomer_2579
Customer_6524,Country_2,ShipToCustomer_1520
Customer_6525,Country_13,ShipToCustomer_7905
Customer_6527,Country_11,ShipToCustomer_3830
Customer_6529,Country_13,ShipToCustomer_5079
Customer_6530,Country_15,ShipToCustomer_6555
Customer_6531,Country_15,ShipToCustomer_3695
Customer_6533,Country_4,ShipToCustomer_7054
Customer_6533,Country_4,ShipToCustomer_9599
Customer_6534,Country_1,ShipToCustomer_1174
