customer,sales_qty_2021,sales_qty_2022,sales_qty_2023,sales_qty_2024,net_sales_2021,net_sales_2022,net_sales_2023,net_sales_2024,p2_2021,p2_2022,p2_2023,p2_2024,qty_2021_score,qty_2022_score,qty_2023_score,qty_2024_score,sales_2021_score,sales_2022_score,sales_2023_score,sales_2024_score,p2_2021_score,p2_2022_score,p2_2023_score,p2_2024_score,qty_2021_score_desc,qty_2022_score_desc,qty_2023_score_desc,qty_2024_score_desc,sales_2021_score_desc,sales_2022_score_desc,sales_2023_score_desc,sales_2024_score_desc,p2_2021_score_desc,p2_2022_score_desc,p2_2023_score_desc,p2_2024_score_desc,material_portfolio,material_portfolio_desc,brand_portfolio,brand_portfolio_desc,product_type_portfolio,product_type_portfolio_desc,material_portfolio_score,brand_portfolio_score,product_type_portfolio_score,material_portfolio_score_desc,brand_portfolio_score_desc,product_type_portfolio_score_desc,feature_tag_null,feature_tag_q1,feature_tag_q2,feature_tag_q3,feature_tag_q4,feature_tag_null_score,feature_tag_q1_score,feature_tag_q2_score,feature_tag_q3_score,feature_tag_q4_score,relationship_score,market_position_score,market_position_desc_new,relationship_desc_new
Customer_7395,32411913,29396728,24004372,29866035,1730411409.26,1775089509.21,1485469448.25,1590959252.93,699108536.33,1010112885.66,777630245.78,868824585.86,4,3,1,3,3.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,High,Medium,Neglectable,Medium,Medium,Medium,Neglectable,Low,Neglectable,High,Low,Medium,4,"MAT002425, MAT001613, MAT000368, MAT001521",4,"Brand_7682, Brand_5778, Brand_4693, Brand_3998",4,"Product_Type_1464, Product_Type_1126, Product_Type_1314, Product_Type_1202",2,2,2,several,several,several,51,14,9,17,14,3,1,1,1,1,2.0,1.0,Niche Player,Transactional
Customer_7405,29640066,28152783,34089259,29870443,1670870779.89,1875715679.47,1942575228.82,1699131759.61,845694799.52,979074690.78,917076689.43,898131568.14,3,3,5,3,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Medium,Medium,Strategic,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,4,"MAT001336, MAT000717, MAT001013, MAT001727",4,"Brand_4814, Brand_6055, Brand_6476, Brand_6307",4,"Product_Type_1211, Product_Type_337, Product_Type_585, Product_Type_1479",2,2,2,several,several,several,48,18,10,14,14,2,1,2,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_7407,29553850,26766576,28943652,25950697,1856078483.79,1618113057.98,1643258147.87,1335978708.78,852230936.58,917285068.57,813526863.2,809034730.17,3,2,3,2,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,Medium,Low,Medium,Low,High,Low,Low,Neglectable,Medium,Medium,Low,Low,4,"MAT001345, MAT000389, MAT002085, MAT000499",4,"Brand_3254, Brand_4958, Brand_5427, Brand_3225",4,"Product_Type_1357, Product_Type_999, Product_Type_1193, Product_Type_524",2,2,2,several,several,several,39,16,10,15,11,1,1,2,1,2,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_7417,56878238,59813154,71827879,64820950,3432639635.77,3727978349.19,4223135615.64,4049937899.29,1672531897.42,1843894295.51,2007720062.79,1958225497.15,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT001476, MAT001383, MAT000260, MAT000006, MAT000461, MAT001820, MAT001212, MAT000303",8,"Brand_2717, Brand_7062, Brand_5687, Brand_6434, Brand_3476, Brand_5092, Brand_678, Brand_5632",8,"Product_Type_1314, Product_Type_128, Product_Type_1431, Product_Type_1457, Product_Type_216, Product_Type_730, Product_Type_1109, Product_Type_508",4,4,4,Many,Many,Many,102,27,32,34,26,5,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_7420,32750142,32272219,27765033,33777088,2188007086.71,1896494418.33,1625859646.04,1773217619.04,951821145.9,940724858.15,852554950.93,896527881.29,4,4,3,5,5.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,High,High,Medium,Strategic,Strategic,High,Low,Medium,High,High,Medium,Medium,4,"MAT000229, MAT002142, MAT002464, MAT000767",4,"Brand_1385, Brand_6507, Brand_2671, Brand_1208",4,"Product_Type_68, Product_Type_390, Product_Type_604, Product_Type_1165",2,2,2,several,several,several,56,15,19,17,10,4,1,1,1,2,3.0,5.0,Innovative & Faster Growing than Market,Pure Business
Customer_7422,32624115,30319195,34641010,34668221,2232184756.55,1827120937.32,1946437520.86,2098982012.99,1093022140.7,1034910287.33,1061416534.87,951827258.29,4,4,5,5,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,High,High,Strategic,Strategic,Strategic,High,High,Strategic,Strategic,High,Strategic,High,3,"MAT002640, MAT000686, MAT001217",3,"Brand_1757, Brand_3100, Brand_3429",3,"Product_Type_1302, Product_Type_344, Product_Type_1321",2,2,2,several,several,several,61,15,14,13,17,5,1,1,3,1,2.0,1.0,Niche Player,Transactional
Customer_7424,29247903,24831571,25897054,28603810,1735452661.86,1620559129.09,1652722813.2,1667841173.18,897119202.88,1042329349.24,742063764.53,864246518.57,3,1,2,3,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,Medium,Neglectable,Low,Medium,Medium,Low,Low,Medium,Medium,High,Low,Medium,4,"MAT000332, MAT000083, MAT001934, MAT002653",4,"Brand_6760, Brand_1842, Brand_4873, Brand_7924",4,"Product_Type_1467, Product_Type_263, Product_Type_608, Product_Type_570",2,2,2,several,several,several,47,7,12,15,9,2,1,1,1,1,3.0,2.0,Market Follower,Pure Business
Customer_7436,23228426,24488579,26034913,29898267,1401767760.12,1448646908.35,1559515059.89,1913531719.14,616989708.26,553652954.01,697334254.84,925532911.48,1,1,2,3,1.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,Neglectable,Neglectable,Low,Medium,Neglectable,Neglectable,Low,High,Neglectable,Neglectable,Neglectable,High,4,"MAT002805, MAT001485, MAT002307, MAT000765",4,"Brand_6633, Brand_4240, Brand_1518, Brand_1005",4,"Product_Type_1336, Product_Type_568, Product_Type_689, Product_Type_1125",2,2,2,several,several,several,43,15,15,14,6,1,1,1,1,1,3.0,5.0,Innovative & Faster Growing than Market,Pure Business
Customer_7440,30607212,26239770,35739394,32714675,1846419316.56,1536073709.98,1982569742.28,1984211777.12,901998825.06,869229498.78,1091215081.12,1069552277.2,4,2,5,4,4.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,High,Low,Strategic,High,High,Low,High,High,Medium,Medium,Strategic,Strategic,4,"MAT000615, MAT002872, MAT001085, MAT000749",4,"Brand_7408, Brand_2229, Brand_3243, Brand_6477",4,"Product_Type_1422, Product_Type_505, Product_Type_281, Product_Type_1109",2,2,2,several,several,several,48,14,21,11,19,2,1,1,2,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_7454,23859830,26911400,20649085,21591939,1513643588.18,1775228618.19,1245697958.28,1255979340.7,618862885.35,913212174.15,513673039.78,645356557.46,1,2,1,1,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,Neglectable,Low,Neglectable,Neglectable,Low,Medium,Neglectable,Neglectable,Neglectable,Medium,Neglectable,Neglectable,4,"MAT000517, MAT000513, MAT001829, MAT002272",4,"Brand_6904, Brand_6238, Brand_4966, Brand_6021",4,"Product_Type_1447, Product_Type_1344, Product_Type_1107, Product_Type_212",2,2,2,several,several,several,44,15,7,13,11,2,1,1,3,2,2.0,2.0,Market Follower,Transactional
Customer_7458,24563342,22633187,26146508,30536002,1530407551.81,1357622675.07,1494284759.57,1804814604.68,776264733.8199999,625989037.37,786098688.29,830270823.7,1,1,2,4,2.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,Neglectable,Neglectable,Low,High,Low,Neglectable,Neglectable,High,Low,Neglectable,Low,Medium,4,"MAT001845, MAT001328, MAT001635, MAT000877",4,"Brand_2695, Brand_2311, Brand_5551, Brand_7737",4,"Product_Type_1109, Product_Type_519, Product_Type_169, Product_Type_675",2,2,2,several,several,several,46,7,13,13,15,2,1,1,3,1,3.0,2.0,Market Follower,Pure Business
Customer_7461,42734284,33319532,26471282,26760365,2722169904.08,2046676881.48,1595294446.4,1581762285.8,1454582281.9,1057843407.84,811535046.92,739928777.1,5,4,2,2,5.0,4.0,2.0,2.0,5.0,5.0,2.0,2.0,Strategic,High,Low,Low,Strategic,High,Low,Low,Strategic,Strategic,Low,Low,4,"MAT001952, MAT002404, MAT000344, MAT000956",4,"Brand_6604, Brand_429, Brand_7580, Brand_803",4,"Product_Type_1151, Product_Type_680, Product_Type_1165, Product_Type_515",2,2,2,several,several,several,54,9,16,13,18,4,1,1,3,1,2.0,1.0,Niche Player,Transactional
Customer_7467,25137305,26893863,28770543,24141950,1506218033.54,1640285293.06,1660387269.31,1411027526.28,632493836.9300001,781651629.85,732612056.96,777146396.95,1,2,3,1,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,Neglectable,Low,Medium,Neglectable,Low,Low,Low,Neglectable,Neglectable,Low,Low,Low,4,"MAT001396, MAT002179, MAT002161, MAT002519",4,"Brand_6538, Brand_7945, Brand_1993, Brand_4014",4,"Product_Type_553, Product_Type_765, Product_Type_503, Product_Type_1458",2,2,2,several,several,several,50,8,8,9,12,3,1,1,1,1,2.0,2.0,Market Follower,Transactional
Customer_7469,33188091,27412842,36905546,34289475,2132821851.44,1365954609.12,2260299074.69,2232205678.4,1057938688.78,628791169.11,1137249020.56,1132544897.62,4,2,5,5,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,High,Low,Strategic,Strategic,Strategic,Neglectable,Strategic,Strategic,Strategic,Neglectable,Strategic,Strategic,4,"MAT002453, MAT002437, MAT002849, MAT000319",4,"Brand_2423, Brand_2409, Brand_7496, Brand_5697",4,"Product_Type_388, Product_Type_398, Product_Type_875, Product_Type_1323",2,2,2,several,several,several,62,15,12,17,13,5,1,1,1,1,1.0,4.0,Innovative,Opportunistic
Customer_7472,25793532,30268852,25857102,29649947,1505227638.47,1880093823.48,1580609899.03,1653044087.09,869226124.45,913371505.0,835837328.47,764259585.6,2,4,2,3,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,Low,High,Low,Medium,Low,High,Low,Medium,Medium,Medium,Medium,Low,4,"MAT000376, MAT001858, MAT002368, MAT000664",4,"Brand_2576, Brand_1953, Brand_5149, Brand_1479",4,"Product_Type_117, Product_Type_1066, Product_Type_1355, Product_Type_370",2,2,2,several,several,several,52,13,15,13,6,3,3,1,3,1,2.0,1.0,Niche Player,Transactional
Customer_7477,30861676,25251817,29110566,27693783,1913295929.09,1419151413.47,1771404533.9,1640335295.39,1041927606.91,770039657.77,913341437.61,851924301.17,4,2,3,3,4.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,High,Low,Medium,Medium,High,Neglectable,Medium,Low,High,Low,Medium,Medium,4,"MAT001355, MAT000312, MAT001993, MAT000300",4,"Brand_3416, Brand_6344, Brand_5293, Brand_3284",4,"Product_Type_1001, Product_Type_102, Product_Type_405, Product_Type_194",2,2,2,several,several,several,52,8,9,13,12,3,1,1,3,1,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_7478,22629158,21850857,20840158,23850962,1454285970.34,1315477225.52,1262763679.57,1216382085.18,608243996.77,625437521.48,728494559.24,570724210.53,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,Neglectable,4,"MAT000983, MAT001276, MAT001735, MAT001891",4,"Brand_750, Brand_7502, Brand_110, Brand_2875",4,"Product_Type_268, Product_Type_307, Product_Type_846, Product_Type_472",2,2,2,several,several,several,41,10,10,12,13,1,2,2,3,1,1.0,2.0,Market Follower,Opportunistic
Customer_7494,31234453,26648909,25284809,29989427,1766848873.9,1609835511.36,1732463253.42,1754161673.52,944760831.88,892300754.11,792646845.36,897154865.04,4,2,2,4,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,High,Low,Low,High,Medium,Low,Medium,Medium,High,Medium,Low,Medium,4,"MAT000714, MAT001797, MAT002877, MAT002804",4,"Brand_1966, Brand_7777, Brand_4155, Brand_2062",4,"Product_Type_959, Product_Type_430, Product_Type_201, Product_Type_101",2,2,2,several,several,several,43,11,13,18,15,1,2,1,1,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_7506,53379876,55441164,55683958,47317543,3213753031.56,3544274962.3,3213083350.89,3009899125.36,1503676315.1,1933549410.79,1762967098.59,1522791969.5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT002911, MAT000288, MAT000947, MAT002832, MAT002302, MAT002425, MAT000940, MAT001565",8,"Brand_1237, Brand_7005, Brand_6677, Brand_5129, Brand_1689, Brand_7682, Brand_2351, Brand_7810",8,"Product_Type_836, Product_Type_38, Product_Type_159, Product_Type_1411, Product_Type_206, Product_Type_1464, Product_Type_1444, Product_Type_1458",4,4,4,Many,Many,Many,92,16,24,27,34,5,1,1,1,1,3.0,5.0,Innovative & Faster Growing than Market,Pure Business
Customer_7514,25886391,21143838,24412431,25883601,1633424969.31,1207087218.09,1616138306.3,1591531694.39,859631386.58,605469076.03,936842427.93,782166994.72,2,1,1,2,2.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,Low,Neglectable,Neglectable,Low,Low,Neglectable,Low,Low,Medium,Neglectable,High,Low,4,"MAT000369, MAT000439, MAT000278, MAT002241",4,"Brand_5758, Brand_7033, Brand_1240, Brand_1209",4,"Product_Type_1469, Product_Type_574, Product_Type_1390, Product_Type_13",2,2,2,several,several,several,45,10,12,11,9,2,2,1,2,1,2.0,4.0,Innovative,Transactional
Customer_7538,36971029,27709384,28645171,27780614,2267810739.12,1790540101.75,1803673739.45,1311937520.74,1137166788.16,927100353.42,939497700.69,612502026.2,5,3,3,3,5.0,3.0,3.0,1.0,5.0,4.0,4.0,1.0,Strategic,Medium,Medium,Medium,Strategic,Medium,Medium,Neglectable,Strategic,High,High,Neglectable,4,"MAT001186, MAT000466, MAT002989, MAT002572",4,"Brand_5452, Brand_7086, Brand_236, Brand_2245",4,"Product_Type_1232, Product_Type_1458, Product_Type_9, Product_Type_525",2,2,2,several,several,several,64,10,11,14,10,5,2,2,1,2,2.0,1.0,Niche Player,Transactional
Customer_7542,25453823,31338086,32818516,31106877,1528928007.7,2007997097.67,1661354586.3,1693196959.62,863642544.68,1065792869.63,764641245.14,833520804.84,2,4,4,4,2.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,Low,High,High,High,Low,High,Low,Medium,Medium,Strategic,Low,Medium,4,"MAT002894, MAT002016, MAT001828, MAT002676",4,"Brand_2630, Brand_3371, Brand_4711, Brand_2608",4,"Product_Type_385, Product_Type_882, Product_Type_1487, Product_Type_1098",2,2,2,several,several,several,43,18,18,19,12,1,1,1,1,1,2.0,1.0,Niche Player,Transactional
Customer_756,51012372,51308198,60067885,56338383,3052852491.48,2859033378.65,3698646897.44,3240628693.46,1349251542.39,1412447128.74,1991589413.56,1598453765.83,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT002464, MAT001262, MAT002937, MAT002460, MAT002884, MAT002768, MAT002380, MAT001599",8,"Brand_2671, Brand_4508, Brand_3203, Brand_5252, Brand_3586, Brand_7128, Brand_4830, Brand_4218",8,"Product_Type_604, Product_Type_30, Product_Type_61, Product_Type_572, Product_Type_366, Product_Type_1479, Product_Type_1150, Product_Type_1222",4,4,4,Many,Many,Many,86,25,20,28,36,5,1,1,1,5,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_7562,29797750,28219852,24428816,19050671,1754108549.84,1589033361.29,1554405846.86,1028565533.61,785116965.51,836582356.71,775463858.96,520189935.4,3,3,1,1,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,Medium,Medium,Neglectable,Neglectable,Medium,Low,Low,Neglectable,Low,Medium,Low,Neglectable,4,"MAT001131, MAT000470, MAT000420, MAT002333",4,"Brand_2538, Brand_3778, Brand_799, Brand_4011",4,"Product_Type_780, Product_Type_295, Product_Type_1398, Product_Type_27",2,2,2,several,several,several,46,10,13,14,14,2,2,1,1,1,2.0,2.0,Market Follower,Transactional
Customer_7563,21749871,27265235,33405600,27185087,1230155221.53,1460482791.78,1853201015.33,1618674852.04,544749342.71,820579126.81,1005198572.17,733099113.55,1,2,5,2,1.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,Neglectable,Low,Strategic,Low,Neglectable,Neglectable,High,Low,Neglectable,Low,High,Low,4,"MAT002913, MAT000937, MAT000807, MAT000097",4,"Brand_4359, Brand_4806, Brand_3741, Brand_7082",4,"Product_Type_1178, Product_Type_1190, Product_Type_914, Product_Type_1186",2,2,2,several,several,several,44,10,19,8,10,2,2,1,1,2,4.0,3.0,Faster Growing than Market,Advanced Business Ties
Customer_7570,31244148,29165242,26829710,25628488,1741015047.89,1629901798.11,1792023947.36,1481233141.91,911927444.15,804840046.48,981767590.54,815262949.28,4,3,2,2,3.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,High,Medium,Low,Low,Medium,Low,Medium,Neglectable,High,Low,High,Low,4,"MAT000057, MAT001093, MAT001890, MAT000119",4,"Brand_367, Brand_7498, Brand_1552, Brand_6207",4,"Product_Type_13, Product_Type_15, Product_Type_493, Product_Type_382",2,2,2,several,several,several,45,11,17,17,8,2,2,1,1,1,4.0,1.0,Niche Player,Advanced Business Ties
Customer_7571,62669837,55425860,51381756,52991128,3728546161.88,3270278651.14,2893459309.14,3198407877.67,1834992320.86,1593526391.11,1327540667.33,1577928687.74,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT000268, MAT002624, MAT002773, MAT001680, MAT000177, MAT002004, MAT001575, MAT000286",8,"Brand_3016, Brand_7714, Brand_4624, Brand_717, Brand_4248, Brand_4933, Brand_6831, Brand_2544",8,"Product_Type_1352, Product_Type_1023, Product_Type_551, Product_Type_453, Product_Type_761, Product_Type_1492, Product_Type_903, Product_Type_562",4,4,4,Many,Many,Many,99,26,19,25,19,5,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_7578,28103105,24364053,29892106,27863076,1683998357.74,1519102346.66,1786223635.34,1562814082.59,710934000.97,842754967.79,957916081.01,688767174.6,3,1,3,3,3.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,Medium,Neglectable,Medium,Medium,Medium,Low,Medium,Low,Neglectable,Medium,High,Neglectable,4,"MAT000889, MAT001724, MAT000123, MAT001910",4,"Brand_1515, Brand_3333, Brand_3599, Brand_4871",4,"Product_Type_342, Product_Type_939, Product_Type_321, Product_Type_512",2,2,2,several,several,several,45,12,17,13,7,2,3,1,3,1,2.0,2.0,Market Follower,Transactional
Customer_7583,31570085,28766471,29744156,32328530,1813090850.71,1723703061.46,1762607624.05,1906285772.59,1051133866.73,691453537.17,687732705.12,989062400.77,4,3,3,4,3.0,3.0,3.0,4.0,5.0,1.0,1.0,4.0,High,Medium,Medium,High,Medium,Medium,Medium,High,Strategic,Neglectable,Neglectable,High,4,"MAT001138, MAT001536, MAT000962, MAT002401",4,"Brand_2796, Brand_3777, Brand_2327, Brand_1019",4,"Product_Type_84, Product_Type_900, Product_Type_906, Product_Type_496",2,2,2,several,several,several,47,15,14,17,9,2,1,1,1,1,5.0,3.0,Faster Growing than Market,Partnership
Customer_7600,25511856,27252976,27049991,30487374,1655362629.14,1565710828.73,1655325535.85,1648209582.27,766438727.21,816545781.72,855078090.73,813385678.46,2,2,2,4,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Low,Low,Low,High,Medium,Low,Low,Low,Low,Low,Medium,Low,4,"MAT001135, MAT000310, MAT001131, MAT001220",4,"Brand_1638, Brand_174, Brand_2538, Brand_3313",4,"Product_Type_1167, Product_Type_116, Product_Type_780, Product_Type_1109",2,2,2,several,several,several,39,15,13,13,16,1,1,1,3,1,2.0,2.0,Market Follower,Transactional
Customer_7621,57433213,52796883,56823566,65054544,3639567885.15,3430176082.17,3593022363.31,4169789624.98,1815090141.43,1702576981.06,1785234622.24,2136639697.82,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT001083, MAT000963, MAT002734, MAT000838, MAT002733, MAT002033, MAT002409, MAT002823",8,"Brand_6784, Brand_7205, Brand_5648, Brand_1186, Brand_384, Brand_2913, Brand_1140, Brand_944",8,"Product_Type_876, Product_Type_985, Product_Type_585, Product_Type_646, Product_Type_1330, Product_Type_848, Product_Type_1309, Product_Type_1137",4,4,4,Many,Many,Many,95,28,33,25,20,5,1,1,1,1,3.0,5.0,Innovative & Faster Growing than Market,Pure Business
Customer_7638,29380239,26535239,25615319,26582221,2067112039.89,1545388098.32,1413880462.5,1433829381.35,1046904216.32,700828297.24,754229222.56,718536385.8,3,2,2,2,5.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,Medium,Low,Low,Low,Strategic,Low,Neglectable,Neglectable,High,Neglectable,Low,Low,4,"MAT000629, MAT002297, MAT000722, MAT002174",4,"Brand_2330, Brand_6959, Brand_5952, Brand_4113",4,"Product_Type_1175, Product_Type_86, Product_Type_401, Product_Type_489",2,2,2,several,several,several,55,14,14,10,14,4,1,1,2,1,2.0,1.0,Niche Player,Transactional
Customer_7639,21469929,26842846,31043412,32526333,1048818152.92,1774712076.57,1812114900.98,1764118254.31,430015033.76,919308492.08,987986957.03,818016164.62,1,2,4,4,1.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,Neglectable,Low,High,High,Neglectable,Medium,Medium,Medium,Neglectable,Medium,High,Low,4,"MAT001964, MAT000331, MAT001662, MAT000886",4,"Brand_6666, Brand_2710, Brand_5563, Brand_4460",4,"Product_Type_236, Product_Type_939, Product_Type_920, Product_Type_1172",2,2,2,several,several,several,49,11,9,12,14,3,2,1,3,1,2.0,1.0,Niche Player,Transactional
Customer_7644,55773644,60997392,51994861,56556808,3560156259.97,3827834407.27,2922264477.77,3633023792.77,1784342124.03,2069262589.83,1421202741.07,1907742469.19,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT001632, MAT002403, MAT001420, MAT000918, MAT001797, MAT001730, MAT001047, MAT000029",8,"Brand_3073, Brand_471, Brand_888, Brand_4169, Brand_7777, Brand_5404, Brand_2351, Brand_3862",8,"Product_Type_881, Product_Type_1371, Product_Type_1436, Product_Type_340, Product_Type_430, Product_Type_1228, Product_Type_253, Product_Type_1024",4,4,4,Many,Many,Many,102,25,20,34,23,5,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_7652,31921473,28146211,29887093,33819106,2058594934.61,1675279177.08,1992359029.61,1874348408.19,1144852939.98,923758012.63,959897526.69,933198977.58,4,3,3,5,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,High,Medium,Medium,Strategic,Strategic,Medium,High,High,Strategic,High,High,High,4,"MAT000179, MAT000411, MAT000379, MAT000018",4,"Brand_977, Brand_6350, Brand_2703, Brand_6227",4,"Product_Type_408, Product_Type_69, Product_Type_1164, Product_Type_575",2,2,2,several,several,several,54,14,11,18,12,4,1,2,1,1,4.0,2.0,Market Follower,Advanced Business Ties
Customer_7657,65340282,60977538,63111562,60484643,3812814402.26,3283401646.8,3702927071.56,3314635952.56,1909582467.85,1736785605.93,1858580324.54,1661909598.16,5,5,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,Strategic,8,"MAT002592, MAT000580, MAT002698, MAT001383, MAT002036, MAT001172, MAT002217, MAT001417",8,"Brand_2488, Brand_3931, Brand_1607, Brand_7062, Brand_6182, Brand_1552, Brand_7307, Brand_3567",8,"Product_Type_875, Product_Type_1162, Product_Type_739, Product_Type_128, Product_Type_1407, Product_Type_340, Product_Type_505, Product_Type_248",4,4,4,Many,Many,Many,113,28,30,19,26,5,1,1,1,1,2.0,5.0,Innovative & Faster Growing than Market,Transactional
Customer_7660,26786254,25070436,19549234,23179879,1658026020.97,1527642733.9,1084629731.04,1475610558.9,781577390.06,676025851.46,608536665.72,806589049.93,2,2,1,1,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,Low,Low,Neglectable,Neglectable,Medium,Low,Neglectable,Neglectable,Low,Neglectable,Neglectable,Low,4,"MAT000533, MAT002024, MAT000210, MAT001045",4,"Brand_7298, Brand_5831, Brand_6194, Brand_2504",4,"Product_Type_936, Product_Type_186, Product_Type_541, Product_Type_179",2,2,2,several,several,several,44,10,12,12,8,2,2,1,3,1,1.0,5.0,Innovative & Faster Growing than Market,Opportunistic
Customer_7667,25814140,26804923,27056164,28333580,1649650869.34,1519048918.02,1573818938.71,1605803510.74,707274835.66,826654614.09,770252161.01,727772640.3,2,2,2,3,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,Low,Low,Low,Medium,Low,Low,Low,Low,Neglectable,Medium,Low,Low,4,"MAT001382, MAT002820, MAT002985, MAT001737",4,"Brand_7283, Brand_525, Brand_7949, Brand_4384",4,"Product_Type_1264, Product_Type_1259, Product_Type_1071, Product_Type_294",2,2,2,several,several,several,49,13,10,10,10,3,3,2,2,2,2.0,2.0,Market Follower,Transactional
Customer_7688,24443053,27748270,27943938,27539360,1391231301.99,1843818432.85,1625833320.87,1535298294.37,687439628.22,905570050.93,916609714.03,697464942.41,1,3,3,2,1.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,Neglectable,Medium,Medium,Low,Neglectable,High,Low,Low,Neglectable,Medium,Medium,Neglectable,4,"MAT002578, MAT000707, MAT001606, MAT000528",4,"Brand_6220, Brand_417, Brand_7125, Brand_159",4,"Product_Type_1458, Product_Type_1398, Product_Type_868, Product_Type_492",2,2,2,several,several,several,44,11,14,9,12,2,2,1,1,1,3.0,3.0,Faster Growing than Market,Pure Business
Customer_7693,30841235,35275442,27883182,26933544,1790814008.07,2329907801.39,1494847387.51,1669213350.51,1018498879.16,1153492747.42,596833582.62,957634432.44,4,5,3,2,3.0,5.0,1.0,3.0,4.0,5.0,1.0,4.0,High,Strategic,Medium,Low,Medium,Strategic,Neglectable,Medium,High,Strategic,Neglectable,High,4,"MAT000469, MAT002814, MAT002107, MAT001997",4,"Brand_4634, Brand_899, Brand_1035, Brand_5901",4,"Product_Type_835, Product_Type_1247, Product_Type_422, Product_Type_23",2,2,2,several,several,several,51,13,6,14,18,3,3,1,1,1,2.0,1.0,Niche Player,Transactional
