SoldTo,Ship to Customer,Key_Account,Key_Account_Grouper
Customer_6367,ShipToCustomer_5586,Key_Account_80,Region_20
Customer_6367,ShipToCustomer_9211,Key_Account_80,Region_20
Customer_6368,ShipToCustomer_5973,Key_Account_132,Region_24
Customer_6368,ShipToCustomer_7577,Key_Account_132,Region_24
Customer_6369,ShipToCustomer_448,Key_Account_248,Region_13
Customer_6369,ShipToCustomer_7760,Key_Account_248,Region_13
Customer_637,ShipToCustomer_2025,Key_Account_339,Region_17
Customer_637,ShipToCustomer_6639,Key_Account_339,Region_17
Customer_637,ShipToCustomer_7438,Key_Account_339,Region_17
Customer_6370,ShipToCustomer_3098,Key_Account_190,Region_22
Customer_6371,ShipToCustomer_9214,Key_Account_371,Region_22
Customer_6373,ShipToCustomer_1941,Key_Account_179,Special
Customer_6373,ShipToCustomer_8311,Key_Account_179,Special
Customer_6374,ShipToCustomer_24,Key_Account_64,Region_32
Customer_6374,ShipToCustomer_6990,Key_Account_64,Region_32
Customer_6374,ShipToCustomer_878,Key_Account_64,Region_32
Customer_6378,ShipToCustomer_1616,Key_Account_110,Region_46
Customer_6379,ShipToCustomer_1398,Key_Account_179,Special
Customer_6379,ShipToCustomer_2300,Key_Account_179,Special
Customer_6379,ShipToCustomer_2406,Key_Account_179,Special
Customer_6379,ShipToCustomer_4486,Key_Account_179,Special
Customer_6379,ShipToCustomer_4987,Key_Account_179,Special
Customer_6381,ShipToCustomer_9510,Key_Account_230,Region_45
Customer_6382,ShipToCustomer_1178,Key_Account_299,Region_39
Customer_6382,ShipToCustomer_5945,Key_Account_299,Region_39
Customer_6382,ShipToCustomer_8809,Key_Account_299,Region_39
Customer_6384,ShipToCustomer_3539,Key_Account_252,Region_11
Customer_6386,ShipToCustomer_4644,Key_Account_272,Region_32
Customer_6386,ShipToCustomer_6217,Key_Account_272,Region_32
Customer_6388,ShipToCustomer_4701,Key_Account_205,Region_1
Customer_6388,ShipToCustomer_7440,Key_Account_205,Region_1
Customer_6389,ShipToCustomer_252,Key_Account_141,Region_2
Customer_639,ShipToCustomer_2659,Key_Account_187,Region_50
Customer_639,ShipToCustomer_3497,Key_Account_187,Region_50
Customer_639,ShipToCustomer_9162,Key_Account_187,Region_50
Customer_6391,ShipToCustomer_3208,Key_Account_199,Region_2
Customer_6391,ShipToCustomer_9370,Key_Account_199,Region_2
Customer_6394,ShipToCustomer_6094,Key_Account_250,Region_30
Customer_6396,ShipToCustomer_5998,Key_Account_84,Region_40
Customer_6398,ShipToCustomer_2242,Key_Account_383,Region_2
Customer_6398,ShipToCustomer_6842,Key_Account_383,Region_2
Customer_640,ShipToCustomer_9789,Key_Account_288,Region_21
Customer_6400,ShipToCustomer_5293,Key_Account_56,Region_33
Customer_6401,ShipToCustomer_9833,Key_Account_229,Region_29
Customer_6402,ShipToCustomer_7377,Key_Account_362,Region_4
Customer_6403,ShipToCustomer_4180,Key_Account_231,Region_20
Customer_6403,ShipToCustomer_5857,Key_Account_231,Region_20
Customer_6403,ShipToCustomer_6682,Key_Account_231,Region_20
Customer_6404,ShipToCustomer_207,Key_Account_199,Region_2
Customer_6404,ShipToCustomer_2525,Key_Account_199,Region_2
Customer_6404,ShipToCustomer_8833,Key_Account_199,Region_2
Customer_6404,ShipToCustomer_977,Key_Account_199,Region_2
Customer_6406,ShipToCustomer_9998,Key_Account_396,Region_33
Customer_6407,ShipToCustomer_7047,Key_Account_135,Region_4
Customer_6409,ShipToCustomer_1799,Key_Account_180,Region_21
Customer_641,ShipToCustomer_3665,Key_Account_98,Region_18
Customer_641,ShipToCustomer_4912,Key_Account_98,Region_18
Customer_6410,ShipToCustomer_6983,Key_Account_368,Region_24
Customer_6410,ShipToCustomer_7289,Key_Account_368,Region_24
Customer_6412,ShipToCustomer_3469,Key_Account_95,Region_19
Customer_6416,ShipToCustomer_2790,Key_Account_187,Region_50
Customer_6417,ShipToCustomer_2297,Key_Account_381,Region_49
Customer_6418,ShipToCustomer_3147,Key_Account_305,Region_18
Customer_6418,ShipToCustomer_3530,Key_Account_305,Region_18
Customer_642,ShipToCustomer_5111,Key_Account_90,Region_21
Customer_642,ShipToCustomer_7038,Key_Account_90,Region_21
Customer_6420,ShipToCustomer_6192,Key_Account_301,Region_13
Customer_6420,ShipToCustomer_8524,Key_Account_301,Region_13
Customer_6422,ShipToCustomer_6807,Key_Account_393,Region_50
Customer_6423,ShipToCustomer_4194,Key_Account_2,Region_50
Customer_6423,ShipToCustomer_8281,Key_Account_2,Region_50
Customer_6424,ShipToCustomer_2553,Key_Account_340,Region_17
Customer_6425,ShipToCustomer_1661,Key_Account_161,Region_21
Customer_6425,ShipToCustomer_189,Key_Account_161,Region_21
Customer_6427,ShipToCustomer_6099,Key_Account_358,Region_38
Customer_6428,ShipToCustomer_1332,Key_Account_326,Region_32
Customer_6428,ShipToCustomer_7111,Key_Account_326,Region_32
Customer_6428,ShipToCustomer_7558,Key_Account_326,Region_32
Customer_643,ShipToCustomer_2758,Key_Account_190,Region_22
Customer_643,ShipToCustomer_3838,Key_Account_190,Region_22
Customer_6430,ShipToCustomer_1936,Key_Account_266,Region_3
Customer_6431,ShipToCustomer_6409,Key_Account_126,Region_22
Customer_6433,ShipToCustomer_2955,Key_Account_258,Region_39
Customer_6433,ShipToCustomer_3701,Key_Account_258,Region_39
Customer_6433,ShipToCustomer_7501,Key_Account_258,Region_39
Customer_6433,ShipToCustomer_8251,Key_Account_258,Region_39
Customer_6434,ShipToCustomer_1054,Key_Account_383,Region_2
Customer_6434,ShipToCustomer_909,Key_Account_383,Region_2
Customer_6435,ShipToCustomer_8939,Key_Account_53,Region_40
Customer_6438,ShipToCustomer_1901,Key_Account_391,Region_7
Customer_6438,ShipToCustomer_2518,Key_Account_391,Region_7
Customer_6438,ShipToCustomer_3382,Key_Account_391,Region_7
Customer_6438,ShipToCustomer_461,Key_Account_391,Region_7
Customer_6438,ShipToCustomer_7014,Key_Account_391,Region_7
Customer_6438,ShipToCustomer_9364,Key_Account_391,Region_7
Customer_6439,ShipToCustomer_2103,Key_Account_96,Region_21
Customer_6439,ShipToCustomer_4693,Key_Account_96,Region_21
Customer_6440,ShipToCustomer_4338,Key_Account_177,Region_37
Customer_6440,ShipToCustomer_8381,Key_Account_177,Region_37
Customer_6443,ShipToCustomer_7928,Key_Account_285,Region_27
Customer_6444,ShipToCustomer_8639,Key_Account_164,Region_16
Customer_6445,ShipToCustomer_1973,Key_Account_295,Region_10
Customer_6446,ShipToCustomer_3478,Key_Account_265,Region_22
Customer_6446,ShipToCustomer_8330,Key_Account_265,Region_22
Customer_6446,ShipToCustomer_8954,Key_Account_265,Region_22
Customer_6447,ShipToCustomer_1887,Key_Account_294,Special
Customer_6447,ShipToCustomer_4885,Key_Account_294,Special
Customer_6447,ShipToCustomer_7650,Key_Account_294,Special
Customer_6449,ShipToCustomer_8866,Key_Account_23,Region_5
Customer_645,ShipToCustomer_1024,Key_Account_174,Region_40
Customer_645,ShipToCustomer_5288,Key_Account_174,Region_40
Customer_6453,ShipToCustomer_1185,Key_Account_113,Region_1
Customer_6453,ShipToCustomer_5831,Key_Account_113,Region_1
Customer_6453,ShipToCustomer_9722,Key_Account_113,Region_1
Customer_6454,ShipToCustomer_6508,Key_Account_355,Region_2
Customer_6456,ShipToCustomer_6159,Key_Account_266,Region_3
Customer_6456,ShipToCustomer_6198,Key_Account_266,Region_3
Customer_6457,ShipToCustomer_4862,Key_Account_251,Region_22
Customer_6457,ShipToCustomer_9327,Key_Account_251,Region_22
Customer_6458,ShipToCustomer_1401,Key_Account_39,Region_8
Customer_6458,ShipToCustomer_8807,Key_Account_39,Region_8
Customer_6459,ShipToCustomer_5608,Key_Account_268,Region_25
Customer_646,ShipToCustomer_4704,Key_Account_164,Region_16
Customer_646,ShipToCustomer_7724,Key_Account_164,Region_16
Customer_6461,ShipToCustomer_4115,Key_Account_294,Special
Customer_6461,ShipToCustomer_6605,Key_Account_294,Special
Customer_6461,ShipToCustomer_8926,Key_Account_294,Special
Customer_6464,ShipToCustomer_6381,Key_Account_221,Region_5
Customer_6464,ShipToCustomer_7582,Key_Account_221,Region_5
Customer_6465,ShipToCustomer_257,Key_Account_299,Region_39
Customer_6466,ShipToCustomer_1865,Key_Account_265,Region_22
Customer_6466,ShipToCustomer_9302,Key_Account_265,Region_22
Customer_6467,ShipToCustomer_4107,Key_Account_132,Region_24
Customer_6467,ShipToCustomer_4790,Key_Account_132,Region_24
Customer_6467,ShipToCustomer_8476,Key_Account_132,Region_24
Customer_6467,ShipToCustomer_8482,Key_Account_132,Region_24
Customer_6467,ShipToCustomer_86,Key_Account_132,Region_24
Customer_6468,ShipToCustomer_4273,Key_Account_79,Region_2
Customer_6469,ShipToCustomer_2734,Key_Account_397,Region_36
Customer_6469,ShipToCustomer_3429,Key_Account_397,Region_36
Customer_6469,ShipToCustomer_3968,Key_Account_397,Region_36
Customer_647,ShipToCustomer_1942,Key_Account_133,Region_32
Customer_6470,ShipToCustomer_7040,Key_Account_28,WorldWide
Customer_6471,ShipToCustomer_3979,Key_Account_254,Region_26
Customer_6471,ShipToCustomer_4321,Key_Account_254,Region_26
Customer_6471,ShipToCustomer_4928,Key_Account_254,Region_26
Customer_6472,ShipToCustomer_6858,Key_Account_72,Region_44
Customer_6473,ShipToCustomer_2671,Key_Account_242,Region_9
Customer_6474,ShipToCustomer_5878,Key_Account_320,Region_19
Customer_6474,ShipToCustomer_6353,Key_Account_320,Region_19
Customer_6476,ShipToCustomer_2971,Key_Account_354,Region_18
Customer_6477,ShipToCustomer_6505,Key_Account_154,Region_48
Customer_6477,ShipToCustomer_8800,Key_Account_154,Region_48
Customer_6477,ShipToCustomer_9719,Key_Account_154,Region_48
Customer_6478,ShipToCustomer_283,Key_Account_399,Region_45
Customer_6478,ShipToCustomer_4093,Key_Account_399,Region_45
Customer_6478,ShipToCustomer_4228,Key_Account_399,Region_45
Customer_6479,ShipToCustomer_8782,Key_Account_113,Region_1
Customer_648,ShipToCustomer_2929,Key_Account_316,Region_23
Customer_648,ShipToCustomer_7756,Key_Account_316,Region_23
Customer_6480,ShipToCustomer_2496,Key_Account_353,Region_39
Customer_6481,ShipToCustomer_1485,Key_Account_49,Region_12
Customer_6481,ShipToCustomer_378,Key_Account_49,Region_12
Customer_6481,ShipToCustomer_6930,Key_Account_49,Region_12
Customer_6481,ShipToCustomer_8714,Key_Account_49,Region_12
Customer_6482,ShipToCustomer_1793,Key_Account_320,Region_19
Customer_6482,ShipToCustomer_8907,Key_Account_320,Region_19
Customer_6483,ShipToCustomer_4274,Key_Account_62,Region_2
Customer_6483,ShipToCustomer_8357,Key_Account_62,Region_2
Customer_6484,ShipToCustomer_2802,Key_Account_223,Region_38
Customer_6484,ShipToCustomer_6585,Key_Account_223,Region_38
Customer_6485,ShipToCustomer_957,Key_Account_169,Region_45
Customer_6486,ShipToCustomer_1955,Key_Account_93,Region_33
Customer_6486,ShipToCustomer_7466,Key_Account_93,Region_33
Customer_6487,ShipToCustomer_8681,Key_Account_232,Region_2
Customer_6489,ShipToCustomer_7344,Key_Account_163,Region_49
Customer_6490,ShipToCustomer_9363,Key_Account_299,Region_39
Customer_6492,ShipToCustomer_632,Key_Account_92,WorldWide
Customer_6493,ShipToCustomer_205,Key_Account_126,Region_22
Customer_6493,ShipToCustomer_7127,Key_Account_126,Region_22
Customer_6493,ShipToCustomer_7803,Key_Account_126,Region_22
Customer_6494,ShipToCustomer_4074,Key_Account_49,Region_12
Customer_6494,ShipToCustomer_4183,Key_Account_49,Region_12
Customer_6496,ShipToCustomer_7718,Key_Account_347,Region_8
Customer_6498,ShipToCustomer_1689,Key_Account_161,Region_21
Customer_6498,ShipToCustomer_2139,Key_Account_161,Region_21
Customer_6499,ShipToCustomer_1933,Key_Account_183,Region_15
Customer_6499,ShipToCustomer_2881,Key_Account_183,Region_15
Customer_6499,ShipToCustomer_5039,Key_Account_183,Region_15
Customer_65,ShipToCustomer_2662,Key_Account_321,Region_17
Customer_65,ShipToCustomer_2840,Key_Account_321,Region_17
Customer_65,ShipToCustomer_4511,Key_Account_321,Region_17
Customer_65,ShipToCustomer_4995,Key_Account_321,Region_17
Customer_650,ShipToCustomer_2043,Key_Account_171,Region_40
Customer_6500,ShipToCustomer_7081,Key_Account_355,Region_2
Customer_6501,ShipToCustomer_4526,Key_Account_340,Region_17
Customer_6501,ShipToCustomer_4945,Key_Account_340,Region_17
Customer_6501,ShipToCustomer_7845,Key_Account_340,Region_17
Customer_6503,ShipToCustomer_7343,Key_Account_236,Region_29
Customer_6503,ShipToCustomer_7899,Key_Account_236,Region_29
Customer_6505,ShipToCustomer_4458,Key_Account_308,Region_23
Customer_6505,ShipToCustomer_6814,Key_Account_308,Region_23
Customer_6506,ShipToCustomer_3824,Key_Account_346,Region_9
Customer_6508,ShipToCustomer_5506,Key_Account_81,Region_9
Customer_651,ShipToCustomer_5717,Key_Account_371,Region_22
Customer_6510,ShipToCustomer_1108,Key_Account_284,Region_31
Customer_6512,ShipToCustomer_7826,Key_Account_9,WorldWide
Customer_6514,ShipToCustomer_1320,Key_Account_185,Region_8
Customer_6514,ShipToCustomer_238,Key_Account_185,Region_8
Customer_6514,ShipToCustomer_9349,Key_Account_185,Region_8
Customer_6516,ShipToCustomer_3075,Key_Account_13,Region_40
Customer_6516,ShipToCustomer_4020,Key_Account_13,Region_40
Customer_6517,ShipToCustomer_3658,Key_Account_326,Region_32
Customer_6518,ShipToCustomer_3408,Key_Account_277,Region_29
Customer_6519,ShipToCustomer_22,Key_Account_40,Region_7
Customer_652,ShipToCustomer_5962,Key_Account_76,Region_4
Customer_6520,ShipToCustomer_3679,Key_Account_71,Region_31
Customer_6520,ShipToCustomer_8235,Key_Account_71,Region_31
Customer_6520,ShipToCustomer_9027,Key_Account_71,Region_31
Customer_6521,ShipToCustomer_7468,Key_Account_165,Region_32
Customer_6523,ShipToCustomer_2579,Key_Account_232,Region_2
Customer_6524,ShipToCustomer_1520,Key_Account_321,Region_17
Customer_6525,ShipToCustomer_7905,Key_Account_153,Region_28
Customer_6527,ShipToCustomer_3830,Key_Account_137,Region_5
Customer_6529,ShipToCustomer_5079,Key_Account_148,Region_43
Customer_6530,ShipToCustomer_6555,Key_Account_60,Region_25
Customer_6531,ShipToCustomer_3695,Key_Account_383,Region_2
Customer_6533,ShipToCustomer_7054,Key_Account_203,Special
Customer_6533,ShipToCustomer_9599,Key_Account_203,Special
Customer_6534,ShipToCustomer_1174,Key_Account_314,Region_14
Customer_6535,ShipToCustomer_5134,Key_Account_246,Region_30
Customer_6535,ShipToCustomer_9809,Key_Account_246,Region_30
Customer_6536,ShipToCustomer_8551,Key_Account_147,Region_44
Customer_6537,ShipToCustomer_6131,Key_Account_316,Region_23
Customer_6537,ShipToCustomer_7456,Key_Account_316,Region_23
Customer_6537,ShipToCustomer_7462,Key_Account_316,Region_23
Customer_654,ShipToCustomer_2620,Key_Account_385,Region_8
Customer_6540,ShipToCustomer_7428,Key_Account_81,Region_9
Customer_6542,ShipToCustomer_9629,Key_Account_189,Region_42
Customer_6542,ShipToCustomer_963,Key_Account_189,Region_42
Customer_6543,ShipToCustomer_6378,Key_Account_299,Region_39
Customer_6544,ShipToCustomer_5205,Key_Account_380,Region_19
Customer_6545,ShipToCustomer_2549,Key_Account_218,Region_38
Customer_6546,ShipToCustomer_8567,Key_Account_347,Region_8
Customer_6548,ShipToCustomer_9822,Key_Account_110,Region_46
Customer_6551,ShipToCustomer_9,Key_Account_281,Region_36
Customer_6552,ShipToCustomer_3345,Key_Account_295,Region_10
Customer_6552,ShipToCustomer_8896,Key_Account_295,Region_10
Customer_6553,ShipToCustomer_2747,Key_Account_217,Region_6
Customer_6553,ShipToCustomer_4290,Key_Account_217,Region_6
Customer_6553,ShipToCustomer_490,Key_Account_217,Region_6
Customer_6555,ShipToCustomer_4044,Key_Account_393,Region_50
Customer_6555,ShipToCustomer_5,Key_Account_393,Region_50
Customer_6556,ShipToCustomer_883,Key_Account_273,Region_14
Customer_6557,ShipToCustomer_8486,Key_Account_225,Region_49
Customer_6558,ShipToCustomer_5901,Key_Account_49,Region_12
Customer_656,ShipToCustomer_2629,Key_Account_262,Region_13
Customer_6560,ShipToCustomer_5618,Key_Account_333,Region_24
Customer_6562,ShipToCustomer_7361,Key_Account_198,Region_27
Customer_6562,ShipToCustomer_9278,Key_Account_198,Region_27
Customer_6563,ShipToCustomer_5700,Key_Account_225,Region_49
Customer_6563,ShipToCustomer_6203,Key_Account_225,Region_49
Customer_6565,ShipToCustomer_4000,Key_Account_373,Region_21
Customer_6565,ShipToCustomer_4628,Key_Account_373,Region_21
Customer_6565,ShipToCustomer_5030,Key_Account_373,Region_21
Customer_6568,ShipToCustomer_6292,Key_Account_297,Region_18
Customer_657,ShipToCustomer_8347,Key_Account_215,Region_8
Customer_6571,ShipToCustomer_6448,Key_Account_207,Region_10
Customer_6573,ShipToCustomer_8771,Key_Account_126,Region_22
Customer_6574,ShipToCustomer_5057,Key_Account_108,Region_14
Customer_6574,ShipToCustomer_905,Key_Account_108,Region_14
Customer_6575,ShipToCustomer_3727,Key_Account_48,Region_37
Customer_6575,ShipToCustomer_5108,Key_Account_48,Region_37
Customer_6577,ShipToCustomer_4953,Key_Account_370,Region_34
Customer_6578,ShipToCustomer_4722,Key_Account_77,WorldWide
Customer_6579,ShipToCustomer_9253,Key_Account_61,Region_43
Customer_658,ShipToCustomer_272,Key_Account_308,Region_23
Customer_658,ShipToCustomer_9403,Key_Account_308,Region_23
Customer_6580,ShipToCustomer_1871,Key_Account_298,Region_38
Customer_6580,ShipToCustomer_8853,Key_Account_298,Region_38
Customer_6580,ShipToCustomer_9395,Key_Account_298,Region_38
Customer_6583,ShipToCustomer_2937,Key_Account_50,Region_31
Customer_6583,ShipToCustomer_8397,Key_Account_50,Region_31
Customer_6583,ShipToCustomer_8677,Key_Account_50,Region_31
Customer_6585,ShipToCustomer_7655,Key_Account_205,Region_1
Customer_6585,ShipToCustomer_8764,Key_Account_205,Region_1
Customer_6585,ShipToCustomer_919,Key_Account_205,Region_1
Customer_6586,ShipToCustomer_947,Key_Account_225,Region_49
Customer_6588,ShipToCustomer_1948,Key_Account_347,Region_8
Customer_6589,ShipToCustomer_2916,Key_Account_286,Region_20
Customer_659,ShipToCustomer_506,Key_Account_164,Region_16
Customer_6590,ShipToCustomer_2315,Key_Account_110,Region_46
Customer_6590,ShipToCustomer_2547,Key_Account_110,Region_46
Customer_6592,ShipToCustomer_4116,Key_Account_274,Region_10
Customer_6597,ShipToCustomer_5887,Key_Account_62,Region_2
Customer_6597,ShipToCustomer_7600,Key_Account_62,Region_2
Customer_6597,ShipToCustomer_8616,Key_Account_62,Region_2
Customer_6598,ShipToCustomer_4898,Key_Account_21,Region_19
Customer_660,ShipToCustomer_8395,Key_Account_23,Region_5
Customer_6601,ShipToCustomer_2357,Key_Account_364,Region_1
Customer_6602,ShipToCustomer_3555,Key_Account_114,Region_9
Customer_6602,ShipToCustomer_4821,Key_Account_114,Region_9
Customer_6606,ShipToCustomer_4142,Key_Account_382,Region_25
Customer_6607,ShipToCustomer_1372,Key_Account_312,Region_20
Customer_6607,ShipToCustomer_2717,Key_Account_312,Region_20
Customer_6608,ShipToCustomer_1703,Key_Account_254,Region_26
Customer_6609,ShipToCustomer_6760,Key_Account_398,WorldWide
Customer_661,ShipToCustomer_6997,Key_Account_48,Region_37
Customer_6610,ShipToCustomer_8135,Key_Account_351,Region_25
Customer_6611,ShipToCustomer_36,Key_Account_349,Special
Customer_6611,ShipToCustomer_9254,Key_Account_349,Special
Customer_6612,ShipToCustomer_8559,Key_Account_235,Region_20
Customer_6613,ShipToCustomer_1081,Key_Account_184,Region_23
Customer_6614,ShipToCustomer_8123,Key_Account_240,Region_15
Customer_6617,ShipToCustomer_3970,Key_Account_320,Region_19
Customer_6618,ShipToCustomer_8169,Key_Account_272,Region_32
Customer_662,ShipToCustomer_4478,Key_Account_169,Region_45
Customer_662,ShipToCustomer_7611,Key_Account_169,Region_45
Customer_662,ShipToCustomer_9384,Key_Account_169,Region_45
Customer_6620,ShipToCustomer_5873,Key_Account_183,Region_15
Customer_6621,ShipToCustomer_619,Key_Account_335,Region_29
Customer_6622,ShipToCustomer_7716,Key_Account_210,Region_42
Customer_6625,ShipToCustomer_3941,Key_Account_366,Region_45
Customer_6626,ShipToCustomer_2544,Key_Account_323,Region_21
Customer_6626,ShipToCustomer_5568,Key_Account_323,Region_21
Customer_6627,ShipToCustomer_9488,Key_Account_325,Region_38
Customer_6629,ShipToCustomer_3167,Key_Account_16,Region_6
Customer_6629,ShipToCustomer_4380,Key_Account_16,Region_6
Customer_663,ShipToCustomer_8481,Key_Account_75,Region_26
Customer_6630,ShipToCustomer_1038,Key_Account_107,Region_44
Customer_6630,ShipToCustomer_1447,Key_Account_107,Region_44
Customer_6630,ShipToCustomer_1867,Key_Account_107,Region_44
Customer_6630,ShipToCustomer_2390,Key_Account_107,Region_44
Customer_6630,ShipToCustomer_7143,Key_Account_107,Region_44
Customer_6630,ShipToCustomer_7948,Key_Account_107,Region_44
Customer_6631,ShipToCustomer_2375,Key_Account_353,Region_39
Customer_6632,ShipToCustomer_7187,Key_Account_153,Region_28
Customer_6633,ShipToCustomer_8793,Key_Account_135,Region_4
Customer_6634,ShipToCustomer_1853,Key_Account_358,Region_38
Customer_6634,ShipToCustomer_5025,Key_Account_358,Region_38
Customer_6634,ShipToCustomer_5950,Key_Account_358,Region_38
Customer_6634,ShipToCustomer_6602,Key_Account_358,Region_38
Customer_6634,ShipToCustomer_6979,Key_Account_358,Region_38
Customer_6635,ShipToCustomer_8429,Key_Account_153,Region_28
Customer_6636,ShipToCustomer_1737,Key_Account_174,Region_40
Customer_6636,ShipToCustomer_7532,Key_Account_174,Region_40
Customer_6638,ShipToCustomer_7470,Key_Account_72,Region_44
Customer_6638,ShipToCustomer_7935,Key_Account_72,Region_44
Customer_6639,ShipToCustomer_2138,Key_Account_90,Region_21
Customer_6640,ShipToCustomer_9600,Key_Account_380,Region_19
Customer_6642,ShipToCustomer_3062,Key_Account_208,Region_50
Customer_6643,ShipToCustomer_5625,Key_Account_86,Region_5
Customer_6643,ShipToCustomer_6542,Key_Account_86,Region_5
Customer_6644,ShipToCustomer_5695,Key_Account_253,Region_47
Customer_6646,ShipToCustomer_7140,Key_Account_254,Region_26
Customer_6647,ShipToCustomer_2397,Key_Account_398,WorldWide
Customer_665,ShipToCustomer_1460,Key_Account_161,Region_21
Customer_6652,ShipToCustomer_8801,Key_Account_72,Region_44
Customer_6653,ShipToCustomer_5327,Key_Account_231,Region_20
Customer_6653,ShipToCustomer_7931,Key_Account_231,Region_20
Customer_6655,ShipToCustomer_1265,Key_Account_183,Region_15
Customer_6655,ShipToCustomer_3278,Key_Account_183,Region_15
Customer_6656,ShipToCustomer_5779,Key_Account_16,Region_6
Customer_6656,ShipToCustomer_8131,Key_Account_16,Region_6
Customer_6657,ShipToCustomer_1657,Key_Account_388,Special
Customer_6657,ShipToCustomer_1731,Key_Account_388,Special
Customer_6657,ShipToCustomer_6835,Key_Account_388,Special
Customer_6659,ShipToCustomer_2993,Key_Account_248,Region_13
Customer_6659,ShipToCustomer_6387,Key_Account_248,Region_13
Customer_666,ShipToCustomer_3721,Key_Account_271,Region_26
Customer_666,ShipToCustomer_724,Key_Account_271,Region_26
Customer_6660,ShipToCustomer_1585,Key_Account_296,Region_33
Customer_6660,ShipToCustomer_3831,Key_Account_296,Region_33
Customer_6660,ShipToCustomer_6501,Key_Account_296,Region_33
Customer_6661,ShipToCustomer_4711,Key_Account_230,Region_45
Customer_6662,ShipToCustomer_3535,Key_Account_235,Region_20
Customer_6663,ShipToCustomer_6320,Key_Account_314,Region_14
Customer_6664,ShipToCustomer_4235,Key_Account_320,Region_19
Customer_6664,ShipToCustomer_5463,Key_Account_320,Region_19
Customer_6664,ShipToCustomer_9458,Key_Account_320,Region_19
Customer_6667,ShipToCustomer_1642,Key_Account_64,Region_32
Customer_6667,ShipToCustomer_2148,Key_Account_64,Region_32
Customer_6667,ShipToCustomer_4619,Key_Account_64,Region_32
Customer_6667,ShipToCustomer_9704,Key_Account_64,Region_32
Customer_6668,ShipToCustomer_4420,Key_Account_325,Region_38
Customer_6668,ShipToCustomer_7830,Key_Account_325,Region_38
Customer_667,ShipToCustomer_2147,Key_Account_315,Region_27
Customer_6670,ShipToCustomer_3866,Key_Account_267,Region_18
Customer_6672,ShipToCustomer_5854,Key_Account_181,Region_10
Customer_6674,ShipToCustomer_7316,Key_Account_236,Region_29
Customer_6674,ShipToCustomer_9673,Key_Account_236,Region_29
Customer_6675,ShipToCustomer_4708,Key_Account_256,Region_39
Customer_6676,ShipToCustomer_7512,Key_Account_161,Region_21
Customer_6677,ShipToCustomer_6854,Key_Account_6,Region_28
Customer_6677,ShipToCustomer_9890,Key_Account_6,Region_28
Customer_6678,ShipToCustomer_3776,Key_Account_346,Region_9
Customer_6679,ShipToCustomer_414,Key_Account_116,Region_16
Customer_6679,ShipToCustomer_673,Key_Account_116,Region_16
Customer_6681,ShipToCustomer_4832,Key_Account_129,Region_15
Customer_6681,ShipToCustomer_6635,Key_Account_129,Region_15
Customer_6682,ShipToCustomer_1430,Key_Account_323,Region_21
Customer_6682,ShipToCustomer_1525,Key_Account_323,Region_21
Customer_6682,ShipToCustomer_5900,Key_Account_323,Region_21
Customer_6682,ShipToCustomer_6109,Key_Account_323,Region_21
Customer_6684,ShipToCustomer_3693,Key_Account_235,Region_20
Customer_6684,ShipToCustomer_763,Key_Account_235,Region_20
Customer_6685,ShipToCustomer_5793,Key_Account_349,Special
Customer_6685,ShipToCustomer_8064,Key_Account_349,Special
Customer_6687,ShipToCustomer_5672,Key_Account_56,Region_33
Customer_6688,ShipToCustomer_9853,Key_Account_283,Region_42
Customer_6689,ShipToCustomer_4978,Key_Account_28,WorldWide
Customer_6689,ShipToCustomer_5086,Key_Account_28,WorldWide
Customer_669,ShipToCustomer_9011,Key_Account_376,Region_8
Customer_6690,ShipToCustomer_7104,Key_Account_173,Region_23
Customer_6690,ShipToCustomer_7759,Key_Account_173,Region_23
Customer_6692,ShipToCustomer_9643,Key_Account_379,Special
Customer_6693,ShipToCustomer_1498,Key_Account_158,Region_25
Customer_6693,ShipToCustomer_8598,Key_Account_158,Region_25
Customer_6694,ShipToCustomer_7603,Key_Account_247,Region_16
Customer_6695,ShipToCustomer_3569,Key_Account_5,Region_19
Customer_6696,ShipToCustomer_340,Key_Account_135,Region_4
Customer_6698,ShipToCustomer_3578,Key_Account_312,Region_20
Customer_6698,ShipToCustomer_93,Key_Account_312,Region_20
Customer_6699,ShipToCustomer_2733,Key_Account_281,Region_36
Customer_6699,ShipToCustomer_3367,Key_Account_281,Region_36
Customer_67,ShipToCustomer_4468,Key_Account_322,Region_28
Customer_67,ShipToCustomer_5719,Key_Account_322,Region_28
Customer_670,ShipToCustomer_3545,Key_Account_337,Region_40
Customer_6700,ShipToCustomer_9595,Key_Account_262,Region_13
Customer_6701,ShipToCustomer_8523,Key_Account_237,Region_29
Customer_6702,ShipToCustomer_9054,Key_Account_134,Region_35
Customer_6704,ShipToCustomer_6755,Key_Account_258,Region_39
Customer_6705,ShipToCustomer_6112,Key_Account_116,Region_16
Customer_6707,ShipToCustomer_4991,Key_Account_323,Region_21
Customer_6708,ShipToCustomer_1478,Key_Account_207,Region_10
Customer_6708,ShipToCustomer_4845,Key_Account_207,Region_10
Customer_6709,ShipToCustomer_9010,Key_Account_20,Region_2
Customer_671,ShipToCustomer_1066,Key_Account_364,Region_1
Customer_671,ShipToCustomer_1212,Key_Account_364,Region_1
Customer_671,ShipToCustomer_2382,Key_Account_364,Region_1
