MATERIAL,BRAND,SUB_BRAND
MAT007238,Brand_4966,Sub_Brand_27
MAT007239,Brand_3149,Sub_Brand_130
MAT007240,Brand_1547,Sub_Brand_81
MAT007241,Brand_982,Sub_Brand_67
MAT007242,Brand_2843,Sub_Brand_26
MAT007243,Brand_1721,Sub_Brand_86
MAT007244,Brand_7206,Sub_Brand_87
MAT007245,Brand_6903,Sub_Brand_133
MAT007246,Brand_2641,Sub_Brand_139
MAT007247,Brand_5032,Sub_Brand_56
MAT007248,Brand_3985,Sub_Brand_68
MAT007249,Brand_5496,Sub_Brand_56
MAT007250,Brand_2933,Sub_Brand_69
MAT007251,Brand_97,Sub_Brand_85
MAT007252,Brand_6823,Sub_Brand_137
MAT007253,Brand_5382,Sub_Brand_129
MAT007254,Brand_7683,Sub_Brand_106
MAT007255,Brand_6465,Sub_Brand_8
MAT007256,Brand_2135,Sub_Brand_56
MAT007257,Brand_5625,Sub_Brand_105
MAT007258,Brand_4261,Sub_Brand_147
MAT007259,Brand_7148,Sub_Brand_70
MAT007260,Brand_5099,Sub_Brand_122
MAT007261,Brand_1303,Sub_Brand_94
MAT007262,Brand_2570,Sub_Brand_29
MAT007263,Brand_3841,Sub_Brand_128
MAT007264,Brand_525,Sub_Brand_74
MAT007265,Brand_1787,Sub_Brand_98
MAT007266,Brand_205,Sub_Brand_67
MAT007267,Brand_7783,Sub_Brand_133
MAT007268,Brand_3701,Sub_Brand_29
MAT007269,Brand_1689,Sub_Brand_22
MAT007270,Brand_6265,Sub_Brand_41
MAT007271,Brand_366,Sub_Brand_81
MAT007272,Brand_3901,Sub_Brand_136
MAT007273,Brand_4864,Sub_Brand_95
MAT007274,Brand_4385,Sub_Brand_131
MAT007275,Brand_5838,Sub_Brand_76
MAT007276,Brand_7389,Sub_Brand_52
MAT007277,Brand_5164,Sub_Brand_17
MAT007278,Brand_1628,Sub_Brand_52
MAT007279,Brand_3740,Sub_Brand_69
MAT007280,Brand_7819,Sub_Brand_23
MAT007281,Brand_5417,Sub_Brand_9
MAT007282,Brand_1490,Sub_Brand_32
MAT007283,Brand_662,Sub_Brand_31
MAT007284,Brand_7539,Sub_Brand_28
MAT007285,Brand_4126,Sub_Brand_15
MAT007286,Brand_100,Sub_Brand_140
MAT007287,Brand_6348,Sub_Brand_41
MAT007288,Brand_3178,Sub_Brand_92
MAT007289,Brand_5645,Sub_Brand_50
MAT007290,Brand_3484,Sub_Brand_114
MAT007291,Brand_5135,Sub_Brand_88
MAT007292,Brand_764,Sub_Brand_45
MAT007293,Brand_3491,Sub_Brand_142
MAT007294,Brand_6378,Sub_Brand_138
MAT007295,Brand_3586,Sub_Brand_56
MAT007296,Brand_1063,Sub_Brand_111
MAT007297,Brand_5490,Sub_Brand_12
MAT007298,Brand_2000,Sub_Brand_70
MAT007299,Brand_3407,Sub_Brand_67
MAT007300,Brand_3611,Sub_Brand_88
MAT007301,Brand_6184,Sub_Brand_113
MAT007302,Brand_1786,Sub_Brand_112
MAT007303,Brand_5338,Sub_Brand_130
MAT007304,Brand_7255,Sub_Brand_146
MAT007305,Brand_285,Sub_Brand_22
MAT007306,Brand_6375,Sub_Brand_112
MAT007307,Brand_483,Sub_Brand_82
MAT007308,Brand_5885,Sub_Brand_28
MAT007309,Brand_5373,Sub_Brand_139
MAT007310,Brand_6960,Sub_Brand_45
MAT007311,Brand_5421,Sub_Brand_146
MAT007312,Brand_5136,Sub_Brand_58
MAT007313,Brand_3500,Sub_Brand_115
MAT007314,Brand_1332,Sub_Brand_18
MAT007315,Brand_4813,Sub_Brand_41
MAT007316,Brand_3762,Sub_Brand_145
MAT007317,Brand_5496,Sub_Brand_142
MAT007318,Brand_4836,Sub_Brand_130
MAT007319,Brand_5182,Sub_Brand_83
MAT007320,Brand_3074,Sub_Brand_95
MAT007321,Brand_1782,Sub_Brand_11
MAT007322,Brand_877,Sub_Brand_18
MAT007323,Brand_2644,Sub_Brand_49
MAT007324,Brand_6995,Sub_Brand_114
MAT007325,Brand_3972,Sub_Brand_145
MAT007326,Brand_3348,Sub_Brand_24
MAT007327,Brand_7590,Sub_Brand_29
MAT007328,Brand_2165,Sub_Brand_133
MAT007329,Brand_7996,Sub_Brand_140
MAT007330,Brand_7165,Sub_Brand_48
MAT007331,Brand_2937,Sub_Brand_139
MAT007332,Brand_3561,Sub_Brand_124
MAT007333,Brand_1846,Sub_Brand_134
MAT007334,Brand_457,Sub_Brand_40
MAT007335,Brand_3176,Sub_Brand_113
MAT007336,Brand_638,Sub_Brand_20
MAT007337,Brand_6320,Sub_Brand_72
MAT007338,Brand_2946,Sub_Brand_131
MAT007339,Brand_2077,Sub_Brand_93
MAT007340,Brand_4484,Sub_Brand_73
MAT007341,Brand_5172,Sub_Brand_149
MAT007342,Brand_3149,Sub_Brand_26
MAT007343,Brand_1044,Sub_Brand_104
MAT007344,Brand_5159,Sub_Brand_148
MAT007345,Brand_2796,Sub_Brand_1
MAT007346,Brand_4716,Sub_Brand_54
MAT007347,Brand_6957,Sub_Brand_148
MAT007348,Brand_2214,Sub_Brand_53
MAT007349,Brand_6620,Sub_Brand_71
MAT007350,Brand_6899,Sub_Brand_147
MAT007351,Brand_7623,Sub_Brand_126
MAT007352,Brand_4097,Sub_Brand_9
MAT007353,Brand_3065,Sub_Brand_44
MAT007354,Brand_87,Sub_Brand_25
MAT007355,Brand_4988,Sub_Brand_97
MAT007356,Brand_7136,Sub_Brand_114
MAT007357,Brand_2389,Sub_Brand_92
MAT007358,Brand_2653,Sub_Brand_108
MAT007359,Brand_2106,Sub_Brand_50
MAT007360,Brand_1447,Sub_Brand_42
MAT007361,Brand_5239,Sub_Brand_82
MAT007362,Brand_7897,Sub_Brand_148
MAT007363,Brand_4026,Sub_Brand_71
MAT007364,Brand_4316,Sub_Brand_68
MAT007365,Brand_4058,Sub_Brand_129
MAT007366,Brand_1981,Sub_Brand_7
MAT007367,Brand_4040,Sub_Brand_105
MAT007368,Brand_6847,Sub_Brand_73
MAT007369,Brand_7509,Sub_Brand_14
MAT007370,Brand_5175,Sub_Brand_40
MAT007371,Brand_7245,Sub_Brand_51
MAT007372,Brand_396,Sub_Brand_103
MAT007373,Brand_5828,Sub_Brand_100
MAT007374,Brand_4484,Sub_Brand_122
MAT007375,Brand_4102,Sub_Brand_1
MAT007376,Brand_841,Sub_Brand_48
MAT007377,Brand_1760,Sub_Brand_102
MAT007378,Brand_6921,Sub_Brand_144
MAT007379,Brand_3925,Sub_Brand_116
MAT007380,Brand_3188,Sub_Brand_68
MAT007381,Brand_3041,Sub_Brand_21
MAT007382,Brand_6630,Sub_Brand_75
MAT007383,Brand_3416,Sub_Brand_78
MAT007384,Brand_4250,Sub_Brand_100
MAT007385,Brand_6852,Sub_Brand_95
MAT007386,Brand_5918,Sub_Brand_37
MAT007387,Brand_3119,Sub_Brand_106
MAT007388,Brand_6627,Sub_Brand_23
MAT007389,Brand_6875,Sub_Brand_70
MAT007390,Brand_1599,Sub_Brand_27
MAT007391,Brand_7823,Sub_Brand_18
MAT007392,Brand_4363,Sub_Brand_38
MAT007393,Brand_6761,Sub_Brand_23
MAT007394,Brand_3704,Sub_Brand_110
MAT007395,Brand_5422,Sub_Brand_30
MAT007396,Brand_2264,Sub_Brand_138
MAT007397,Brand_2179,Sub_Brand_59
MAT007398,Brand_4954,Sub_Brand_129
MAT007399,Brand_1466,Sub_Brand_144
MAT007400,Brand_7982,Sub_Brand_10
MAT007401,Brand_7860,Sub_Brand_115
MAT007402,Brand_4360,Sub_Brand_35
MAT007403,Brand_2524,Sub_Brand_19
MAT007404,Brand_2888,Sub_Brand_139
MAT007405,Brand_6056,Sub_Brand_81
MAT007406,Brand_4287,Sub_Brand_16
MAT007407,Brand_7259,Sub_Brand_22
MAT007408,Brand_1218,Sub_Brand_60
MAT007409,Brand_2279,Sub_Brand_39
MAT007410,Brand_5776,Sub_Brand_50
MAT007411,Brand_6767,Sub_Brand_127
MAT007412,Brand_7801,Sub_Brand_61
MAT007413,Brand_125,Sub_Brand_34
MAT007414,Brand_4674,Sub_Brand_5
MAT007415,Brand_6878,Sub_Brand_121
MAT007416,Brand_6844,Sub_Brand_105
MAT007417,Brand_6681,Sub_Brand_27
MAT007418,Brand_1613,Sub_Brand_104
MAT007419,Brand_4018,Sub_Brand_6
MAT007420,Brand_1012,Sub_Brand_99
MAT007421,Brand_4695,Sub_Brand_50
MAT007422,Brand_2393,Sub_Brand_32
MAT007423,Brand_6701,Sub_Brand_84
MAT007424,Brand_7147,Sub_Brand_27
MAT007425,Brand_2532,Sub_Brand_25
MAT007426,Brand_7265,Sub_Brand_19
MAT007427,Brand_4908,Sub_Brand_137
MAT007428,Brand_1649,Sub_Brand_75
MAT007429,Brand_2862,Sub_Brand_84
MAT007430,Brand_6469,Sub_Brand_68
MAT007431,Brand_6922,Sub_Brand_143
MAT007432,Brand_740,Sub_Brand_64
MAT007433,Brand_661,Sub_Brand_133
MAT007434,Brand_7048,Sub_Brand_102
MAT007435,Brand_1639,Sub_Brand_143
MAT007436,Brand_1901,Sub_Brand_102
MAT007437,Brand_4042,Sub_Brand_1
MAT007438,Brand_1796,Sub_Brand_137
MAT007439,Brand_4248,Sub_Brand_116
MAT007440,Brand_5110,Sub_Brand_120
MAT007441,Brand_6709,Sub_Brand_28
MAT007442,Brand_4010,Sub_Brand_134
MAT007443,Brand_7106,Sub_Brand_69
MAT007444,Brand_3018,Sub_Brand_133
MAT007445,Brand_6514,Sub_Brand_28
MAT007446,Brand_7261,Sub_Brand_59
MAT007447,Brand_1839,Sub_Brand_52
MAT007448,Brand_7476,Sub_Brand_66
MAT007449,Brand_2179,Sub_Brand_41
MAT007450,Brand_3524,Sub_Brand_119
MAT007451,Brand_7701,Sub_Brand_57
MAT007452,Brand_4984,Sub_Brand_49
MAT007453,Brand_6144,Sub_Brand_64
MAT007454,Brand_7342,Sub_Brand_20
MAT007455,Brand_3153,Sub_Brand_84
MAT007456,Brand_2278,Sub_Brand_131
MAT007457,Brand_3255,Sub_Brand_103
MAT007458,Brand_4102,Sub_Brand_18
MAT007459,Brand_2842,Sub_Brand_65
MAT007460,Brand_6670,Sub_Brand_46
MAT007461,Brand_4556,Sub_Brand_8
MAT007462,Brand_6468,Sub_Brand_142
MAT007463,Brand_3841,Sub_Brand_45
MAT007464,Brand_3878,Sub_Brand_1
MAT007465,Brand_7696,Sub_Brand_50
MAT007466,Brand_1685,Sub_Brand_53
MAT007467,Brand_4416,Sub_Brand_138
MAT007468,Brand_6559,Sub_Brand_22
MAT007469,Brand_4395,Sub_Brand_105
MAT007470,Brand_3765,Sub_Brand_57
MAT007471,Brand_3312,Sub_Brand_136
MAT007472,Brand_6918,Sub_Brand_106
MAT007473,Brand_823,Sub_Brand_38
MAT007474,Brand_6014,Sub_Brand_75
MAT007475,Brand_5901,Sub_Brand_150
MAT007476,Brand_4915,Sub_Brand_27
MAT007477,Brand_4882,Sub_Brand_17
MAT007478,Brand_4031,Sub_Brand_139
MAT007479,Brand_4333,Sub_Brand_52
MAT007480,Brand_531,Sub_Brand_133
MAT007481,Brand_2421,Sub_Brand_6
MAT007482,Brand_759,Sub_Brand_4
MAT007483,Brand_5589,Sub_Brand_148
MAT007484,Brand_557,Sub_Brand_150
MAT007485,Brand_3331,Sub_Brand_98
MAT007486,Brand_2359,Sub_Brand_103
MAT007487,Brand_5340,Sub_Brand_100
MAT007488,Brand_1930,Sub_Brand_8
MAT007489,Brand_2962,Sub_Brand_36
MAT007490,Brand_385,Sub_Brand_76
MAT007491,Brand_6413,Sub_Brand_60
MAT007492,Brand_381,Sub_Brand_100
MAT007493,Brand_5887,Sub_Brand_2
MAT007494,Brand_2043,Sub_Brand_82
MAT007495,Brand_1474,Sub_Brand_30
MAT007496,Brand_7372,Sub_Brand_59
MAT007497,Brand_3380,Sub_Brand_15
MAT007498,Brand_7376,Sub_Brand_91
MAT007499,Brand_7545,Sub_Brand_87
MAT007500,Brand_6499,Sub_Brand_17
MAT007501,Brand_5678,Sub_Brand_42
MAT007502,Brand_3864,Sub_Brand_148
MAT007503,Brand_2304,Sub_Brand_118
MAT007504,Brand_4202,Sub_Brand_104
MAT007505,Brand_213,Sub_Brand_93
MAT007506,Brand_723,Sub_Brand_127
MAT007507,Brand_2462,Sub_Brand_38
MAT007508,Brand_5625,Sub_Brand_145
MAT007509,Brand_5476,Sub_Brand_76
MAT007510,Brand_4063,Sub_Brand_143
MAT007511,Brand_6259,Sub_Brand_20
MAT007512,Brand_6262,Sub_Brand_117
MAT007513,Brand_6022,Sub_Brand_5
MAT007514,Brand_2335,Sub_Brand_29
MAT007515,Brand_376,Sub_Brand_109
MAT007516,Brand_5757,Sub_Brand_32
MAT007517,Brand_4224,Sub_Brand_88
MAT007518,Brand_5527,Sub_Brand_11
MAT007519,Brand_4002,Sub_Brand_105
MAT007520,Brand_1006,Sub_Brand_55
MAT007521,Brand_4394,Sub_Brand_50
MAT007522,Brand_3155,Sub_Brand_103
MAT007523,Brand_297,Sub_Brand_12
MAT007524,Brand_2966,Sub_Brand_116
MAT007525,Brand_3581,Sub_Brand_79
MAT007526,Brand_1073,Sub_Brand_28
MAT007527,Brand_7462,Sub_Brand_46
MAT007528,Brand_5423,Sub_Brand_92
MAT007529,Brand_4323,Sub_Brand_110
MAT007530,Brand_2251,Sub_Brand_100
MAT007531,Brand_4485,Sub_Brand_49
MAT007532,Brand_1910,Sub_Brand_36
MAT007533,Brand_2421,Sub_Brand_33
MAT007534,Brand_4867,Sub_Brand_67
MAT007535,Brand_5243,Sub_Brand_5
MAT007536,Brand_6634,Sub_Brand_72
MAT007537,Brand_3194,Sub_Brand_111
MAT007538,Brand_6590,Sub_Brand_65
MAT007539,Brand_6338,Sub_Brand_107
MAT007540,Brand_2319,Sub_Brand_145
MAT007541,Brand_2910,Sub_Brand_42
MAT007542,Brand_3860,Sub_Brand_87
MAT007543,Brand_3755,Sub_Brand_140
MAT007544,Brand_1219,Sub_Brand_103
MAT007545,Brand_6186,Sub_Brand_114
MAT007546,Brand_2208,Sub_Brand_84
MAT007547,Brand_4293,Sub_Brand_54
MAT007548,Brand_3382,Sub_Brand_31
MAT007549,Brand_1315,Sub_Brand_131
MAT007550,Brand_4226,Sub_Brand_116
MAT007551,Brand_7327,Sub_Brand_92
MAT007552,Brand_7233,Sub_Brand_55
MAT007553,Brand_2294,Sub_Brand_132
MAT007554,Brand_7071,Sub_Brand_108
MAT007555,Brand_4445,Sub_Brand_150
MAT007556,Brand_2133,Sub_Brand_72
MAT007557,Brand_3488,Sub_Brand_62
MAT007558,Brand_5749,Sub_Brand_72
MAT007559,Brand_7874,Sub_Brand_14
MAT007560,Brand_1067,Sub_Brand_62
MAT007561,Brand_3053,Sub_Brand_41
MAT007562,Brand_383,Sub_Brand_104
MAT007563,Brand_1327,Sub_Brand_19
MAT007564,Brand_6555,Sub_Brand_84
MAT007565,Brand_1111,Sub_Brand_132
MAT007566,Brand_7771,Sub_Brand_144
MAT007567,Brand_553,Sub_Brand_110
MAT007568,Brand_7670,Sub_Brand_59
MAT007569,Brand_4384,Sub_Brand_112
MAT007570,Brand_844,Sub_Brand_110
MAT007571,Brand_7131,Sub_Brand_64
MAT007572,Brand_4837,Sub_Brand_24
MAT007573,Brand_729,Sub_Brand_110
MAT007574,Brand_5989,Sub_Brand_48
MAT007575,Brand_2675,Sub_Brand_132
MAT007576,Brand_1683,Sub_Brand_17
MAT007577,Brand_3674,Sub_Brand_65
MAT007578,Brand_12,Sub_Brand_64
MAT007579,Brand_5743,Sub_Brand_116
MAT007580,Brand_3115,Sub_Brand_38
MAT007581,Brand_2024,Sub_Brand_81
MAT007582,Brand_943,Sub_Brand_115
MAT007583,Brand_2588,Sub_Brand_123
MAT007584,Brand_6392,Sub_Brand_23
MAT007585,Brand_5124,Sub_Brand_70
MAT007586,Brand_6871,Sub_Brand_1
MAT007587,Brand_7306,Sub_Brand_129
MAT007588,Brand_7493,Sub_Brand_54
MAT007589,Brand_5259,Sub_Brand_65
MAT007590,Brand_3437,Sub_Brand_23
MAT007591,Brand_2719,Sub_Brand_25
MAT007592,Brand_647,Sub_Brand_72
MAT007593,Brand_4194,Sub_Brand_55
MAT007594,Brand_299,Sub_Brand_64
MAT007595,Brand_2027,Sub_Brand_17
MAT007596,Brand_3792,Sub_Brand_112
MAT007597,Brand_3383,Sub_Brand_15
MAT007598,Brand_1945,Sub_Brand_114
MAT007599,Brand_2099,Sub_Brand_73
MAT007600,Brand_3003,Sub_Brand_76
MAT007601,Brand_7878,Sub_Brand_126
MAT007602,Brand_1940,Sub_Brand_43
MAT007603,Brand_6948,Sub_Brand_135
MAT007604,Brand_243,Sub_Brand_44
MAT007605,Brand_5818,Sub_Brand_103
MAT007606,Brand_1049,Sub_Brand_111
MAT007607,Brand_603,Sub_Brand_113
MAT007608,Brand_6649,Sub_Brand_92
MAT007609,Brand_972,Sub_Brand_31
MAT007610,Brand_1270,Sub_Brand_67
MAT007611,Brand_1692,Sub_Brand_124
MAT007612,Brand_1676,Sub_Brand_111
MAT007613,Brand_1971,Sub_Brand_72
MAT007614,Brand_2898,Sub_Brand_128
MAT007615,Brand_4187,Sub_Brand_50
MAT007616,Brand_4152,Sub_Brand_90
MAT007617,Brand_1361,Sub_Brand_70
MAT007618,Brand_4538,Sub_Brand_79
MAT007619,Brand_7928,Sub_Brand_56
MAT007620,Brand_2812,Sub_Brand_92
MAT007621,Brand_6123,Sub_Brand_37
MAT007622,Brand_3393,Sub_Brand_20
MAT007623,Brand_4302,Sub_Brand_61
MAT007624,Brand_7458,Sub_Brand_32
MAT007625,Brand_4199,Sub_Brand_83
MAT007626,Brand_3023,Sub_Brand_84
MAT007627,Brand_4779,Sub_Brand_81
MAT007628,Brand_2278,Sub_Brand_113
MAT007629,Brand_1564,Sub_Brand_132
MAT007630,Brand_5487,Sub_Brand_75
MAT007631,Brand_5895,Sub_Brand_84
MAT007632,Brand_1342,Sub_Brand_97
MAT007633,Brand_7014,Sub_Brand_71
MAT007634,Brand_7110,Sub_Brand_3
MAT007635,Brand_2464,Sub_Brand_109
MAT007636,Brand_3197,Sub_Brand_123
MAT007637,Brand_1261,Sub_Brand_138
MAT007638,Brand_485,Sub_Brand_45
MAT007639,Brand_7441,Sub_Brand_44
MAT007640,Brand_5477,Sub_Brand_62
MAT007641,Brand_7185,Sub_Brand_26
MAT007642,Brand_1391,Sub_Brand_148
MAT007643,Brand_5583,Sub_Brand_148
MAT007644,Brand_1285,Sub_Brand_81
MAT007645,Brand_1308,Sub_Brand_73
MAT007646,Brand_3934,Sub_Brand_12
MAT007647,Brand_2330,Sub_Brand_20
MAT007648,Brand_2489,Sub_Brand_68
MAT007649,Brand_4246,Sub_Brand_51
MAT007650,Brand_1819,Sub_Brand_77
MAT007651,Brand_5169,Sub_Brand_111
MAT007652,Brand_4310,Sub_Brand_18
MAT007653,Brand_6074,Sub_Brand_25
MAT007654,Brand_6057,Sub_Brand_43
MAT007655,Brand_2201,Sub_Brand_42
MAT007656,Brand_6538,Sub_Brand_36
MAT007657,Brand_5552,Sub_Brand_128
MAT007658,Brand_2449,Sub_Brand_115
MAT007659,Brand_2981,Sub_Brand_106
MAT007660,Brand_2031,Sub_Brand_20
MAT007661,Brand_2386,Sub_Brand_50
MAT007662,Brand_900,Sub_Brand_66
MAT007663,Brand_7551,Sub_Brand_72
MAT007664,Brand_2242,Sub_Brand_142
MAT007665,Brand_4781,Sub_Brand_106
MAT007666,Brand_7625,Sub_Brand_26
MAT007667,Brand_1875,Sub_Brand_89
MAT007668,Brand_1210,Sub_Brand_24
MAT007669,Brand_7282,Sub_Brand_120
MAT007670,Brand_7856,Sub_Brand_122
MAT007671,Brand_5670,Sub_Brand_14
MAT007672,Brand_6370,Sub_Brand_124
MAT007673,Brand_579,Sub_Brand_107
MAT007674,Brand_3439,Sub_Brand_8
MAT007675,Brand_5039,Sub_Brand_93
MAT007676,Brand_3058,Sub_Brand_97
MAT007677,Brand_3752,Sub_Brand_53
MAT007678,Brand_5147,Sub_Brand_32
MAT007679,Brand_4544,Sub_Brand_79
MAT007680,Brand_3444,Sub_Brand_123
MAT007681,Brand_7956,Sub_Brand_68
MAT007682,Brand_3334,Sub_Brand_54
MAT007683,Brand_4610,Sub_Brand_26
MAT007684,Brand_182,Sub_Brand_63
MAT007685,Brand_5705,Sub_Brand_107
MAT007686,Brand_5552,Sub_Brand_123
MAT007687,Brand_7705,Sub_Brand_130
MAT007688,Brand_1572,Sub_Brand_92
MAT007689,Brand_6271,Sub_Brand_127
MAT007690,Brand_2549,Sub_Brand_143
MAT007691,Brand_2953,Sub_Brand_100
MAT007692,Brand_1851,Sub_Brand_133
MAT007693,Brand_7348,Sub_Brand_69
MAT007694,Brand_7905,Sub_Brand_71
MAT007695,Brand_2752,Sub_Brand_107
MAT007696,Brand_119,Sub_Brand_95
MAT007697,Brand_4022,Sub_Brand_138
MAT007698,Brand_5397,Sub_Brand_111
MAT007699,Brand_5825,Sub_Brand_91
MAT007700,Brand_893,Sub_Brand_79
MAT007701,Brand_4373,Sub_Brand_96
MAT007702,Brand_6838,Sub_Brand_150
MAT007703,Brand_4295,Sub_Brand_140
MAT007704,Brand_7709,Sub_Brand_91
MAT007705,Brand_983,Sub_Brand_108
MAT007706,Brand_6584,Sub_Brand_91
MAT007707,Brand_1168,Sub_Brand_62
MAT007708,Brand_6404,Sub_Brand_83
MAT007709,Brand_6279,Sub_Brand_64
MAT007710,Brand_4465,Sub_Brand_128
MAT007711,Brand_1435,Sub_Brand_145
MAT007712,Brand_5624,Sub_Brand_3
MAT007713,Brand_3137,Sub_Brand_122
MAT007714,Brand_7730,Sub_Brand_114
MAT007715,Brand_1770,Sub_Brand_74
MAT007716,Brand_1811,Sub_Brand_86
MAT007717,Brand_7750,Sub_Brand_126
MAT007718,Brand_671,Sub_Brand_1
MAT007719,Brand_4803,Sub_Brand_64
MAT007720,Brand_7158,Sub_Brand_93
MAT007721,Brand_6058,Sub_Brand_21
MAT007722,Brand_4218,Sub_Brand_8
MAT007723,Brand_5510,Sub_Brand_83
MAT007724,Brand_2624,Sub_Brand_18
MAT007725,Brand_4216,Sub_Brand_61
MAT007726,Brand_6286,Sub_Brand_109
MAT007727,Brand_1227,Sub_Brand_26
MAT007728,Brand_5665,Sub_Brand_91
MAT007729,Brand_1238,Sub_Brand_136
MAT007730,Brand_2101,Sub_Brand_126
MAT007731,Brand_5350,Sub_Brand_132
MAT007732,Brand_7435,Sub_Brand_121
MAT007733,Brand_4719,Sub_Brand_125
MAT007734,Brand_4695,Sub_Brand_132
MAT007735,Brand_6033,Sub_Brand_78
MAT007736,Brand_6199,Sub_Brand_141
MAT007737,Brand_3846,Sub_Brand_150
MAT007738,Brand_7813,Sub_Brand_13
MAT007739,Brand_608,Sub_Brand_26
MAT007740,Brand_3913,Sub_Brand_43
MAT007741,Brand_4206,Sub_Brand_28
MAT007742,Brand_7502,Sub_Brand_24
MAT007743,Brand_4223,Sub_Brand_65
MAT007744,Brand_403,Sub_Brand_103
MAT007745,Brand_474,Sub_Brand_44
MAT007746,Brand_1454,Sub_Brand_24
MAT007747,Brand_5828,Sub_Brand_58
MAT007748,Brand_3209,Sub_Brand_96
MAT007749,Brand_3923,Sub_Brand_63
MAT007750,Brand_1310,Sub_Brand_108
MAT007751,Brand_6898,Sub_Brand_22
MAT007752,Brand_1032,Sub_Brand_64
MAT007753,Brand_1129,Sub_Brand_35
MAT007754,Brand_4557,Sub_Brand_141
MAT007755,Brand_4885,Sub_Brand_67
MAT007756,Brand_3024,Sub_Brand_84
MAT007757,Brand_6251,Sub_Brand_55
MAT007758,Brand_5895,Sub_Brand_82
MAT007759,Brand_1511,Sub_Brand_125
MAT007760,Brand_75,Sub_Brand_68
MAT007761,Brand_782,Sub_Brand_70
MAT007762,Brand_1016,Sub_Brand_139
MAT007763,Brand_3546,Sub_Brand_131
MAT007764,Brand_4970,Sub_Brand_30
MAT007765,Brand_5789,Sub_Brand_54
MAT007766,Brand_4631,Sub_Brand_57
MAT007767,Brand_6996,Sub_Brand_34
MAT007768,Brand_5855,Sub_Brand_138
MAT007769,Brand_5055,Sub_Brand_108
MAT007770,Brand_5602,Sub_Brand_45
MAT007771,Brand_6176,Sub_Brand_108
MAT007772,Brand_4724,Sub_Brand_23
MAT007773,Brand_4547,Sub_Brand_68
MAT007774,Brand_2644,Sub_Brand_75
MAT007775,Brand_2427,Sub_Brand_28
MAT007776,Brand_6338,Sub_Brand_147
MAT007777,Brand_178,Sub_Brand_143
MAT007778,Brand_3222,Sub_Brand_97
MAT007779,Brand_7061,Sub_Brand_36
MAT007780,Brand_6697,Sub_Brand_79
MAT007781,Brand_6726,Sub_Brand_4
MAT007782,Brand_6066,Sub_Brand_132
MAT007783,Brand_3239,Sub_Brand_110
MAT007784,Brand_325,Sub_Brand_21
MAT007785,Brand_5278,Sub_Brand_28
MAT007786,Brand_7768,Sub_Brand_49
MAT007787,Brand_7800,Sub_Brand_134
MAT007788,Brand_4828,Sub_Brand_102
MAT007789,Brand_4135,Sub_Brand_8
MAT007790,Brand_2262,Sub_Brand_114
MAT007791,Brand_3172,Sub_Brand_62
MAT007792,Brand_5270,Sub_Brand_78
MAT007793,Brand_7848,Sub_Brand_29
MAT007794,Brand_1284,Sub_Brand_94
MAT007795,Brand_3597,Sub_Brand_97
MAT007796,Brand_1595,Sub_Brand_17
MAT007797,Brand_5407,Sub_Brand_10
MAT007798,Brand_6439,Sub_Brand_83
MAT007799,Brand_1808,Sub_Brand_4
MAT007800,Brand_2701,Sub_Brand_32
MAT007801,Brand_1381,Sub_Brand_125
MAT007802,Brand_192,Sub_Brand_7
MAT007803,Brand_3236,Sub_Brand_14
MAT007804,Brand_2980,Sub_Brand_150
MAT007805,Brand_2073,Sub_Brand_66
MAT007806,Brand_1991,Sub_Brand_48
MAT007807,Brand_4338,Sub_Brand_89
MAT007808,Brand_1153,Sub_Brand_44
MAT007809,Brand_5815,Sub_Brand_47
MAT007810,Brand_5364,Sub_Brand_139
MAT007811,Brand_902,Sub_Brand_7
MAT007812,Brand_1660,Sub_Brand_110
MAT007813,Brand_5181,Sub_Brand_129
MAT007814,Brand_1055,Sub_Brand_73
MAT007815,Brand_5637,Sub_Brand_15
MAT007816,Brand_321,Sub_Brand_97
MAT007817,Brand_3880,Sub_Brand_49
MAT007818,Brand_4849,Sub_Brand_139
MAT007819,Brand_7628,Sub_Brand_130
MAT007820,Brand_2135,Sub_Brand_7
MAT007821,Brand_7045,Sub_Brand_96
MAT007822,Brand_5929,Sub_Brand_55
MAT007823,Brand_2489,Sub_Brand_34
MAT007824,Brand_7437,Sub_Brand_74
MAT007825,Brand_576,Sub_Brand_72
MAT007826,Brand_106,Sub_Brand_53
MAT007827,Brand_2788,Sub_Brand_125
MAT007828,Brand_6037,Sub_Brand_94
MAT007829,Brand_1262,Sub_Brand_147
MAT007830,Brand_1039,Sub_Brand_138
MAT007831,Brand_3021,Sub_Brand_69
MAT007832,Brand_6600,Sub_Brand_107
MAT007833,Brand_3735,Sub_Brand_122
MAT007834,Brand_2004,Sub_Brand_55
MAT007835,Brand_4637,Sub_Brand_10
MAT007836,Brand_820,Sub_Brand_22
MAT007837,Brand_3841,Sub_Brand_32
MAT007838,Brand_370,Sub_Brand_89
MAT007839,Brand_7485,Sub_Brand_70
MAT007840,Brand_634,Sub_Brand_90
MAT007841,Brand_5900,Sub_Brand_6
MAT007842,Brand_3063,Sub_Brand_148
MAT007843,Brand_7379,Sub_Brand_113
MAT007844,Brand_526,Sub_Brand_90
MAT007845,Brand_2287,Sub_Brand_119
MAT007846,Brand_806,Sub_Brand_7
MAT007847,Brand_6733,Sub_Brand_34
